Time measurement,Extension,Primary load measurement
(s),(in),(lbf)
"188.83501","0.0262","6.7537"
"189.03500","0.0261","6.6297"
"189.23500","0.0260","6.5040"
"189.43500","0.0260","6.3829"
"189.63499","0.0259","6.2650"
"189.83501","0.0258","6.1473"
"190.03500","0.0258","6.0298"
"190.23500","0.0257","5.9179"
"190.43500","0.0256","5.8044"
"190.63499","0.0256","5.6936"
"190.83501","0.0255","5.5831"
"191.03500","0.0254","5.4687"
"191.23500","0.0254","5.3517"
"191.43500","0.0253","5.2410"
"191.63499","0.0252","5.1353"
"191.83501","0.0252","5.0310"
"192.03500","0.0251","4.9265"
"192.23500","0.0250","4.8188"
"192.43500","0.0250","4.7128"
"192.63499","0.0249","4.6079"
"192.83501","0.0248","4.5033"
"193.03500","0.0248","4.3975"
"193.23500","0.0247","4.2926"
"193.43500","0.0246","4.1922"
"193.63499","0.0246","4.0934"
"193.83501","0.0245","3.9942"
"194.03500","0.0244","3.8959"
"194.23500","0.0244","3.7930"
"194.43500","0.0243","3.6911"
"194.63499","0.0242","3.5924"
"194.83501","0.0242","3.4990"
"195.03500","0.0241","3.4081"
"195.23500","0.0240","3.3174"
"195.43500","0.0240","3.2215"
"195.63499","0.0239","3.1268"
"195.83501","0.0238","3.0342"
"196.03500","0.0238","2.9415"
"196.23500","0.0237","2.8470"
"196.43500","0.0236","2.7530"
"196.63499","0.0236","2.6632"
"196.83501","0.0235","2.5748"
"197.03500","0.0234","2.4896"
"197.23500","0.0234","2.4013"
"197.43500","0.0233","2.3115"
"197.63499","0.0232","2.2243"
"197.83501","0.0232","2.1396"
"198.03500","0.0231","2.0596"
"198.23500","0.0230","1.9816"
"198.43500","0.0230","1.9007"
"198.63499","0.0229","1.8168"
"198.83501","0.0228","1.7330"
"199.03500","0.0228","1.6531"
"199.23500","0.0227","1.5721"
"199.43500","0.0226","1.4914"
"199.63499","0.0226","1.4128"
"199.83501","0.0225","1.3405"
"200.03500","0.0224","1.2704"
"200.23500","0.0224","1.2010"
"200.43500","0.0223","1.1310"
"200.63499","0.0222","1.0563"
"200.83501","0.0222","0.9831"
"201.03500","0.0221","0.9129"
"201.23500","0.0220","0.8451"
"201.43500","0.0220","0.7808"
"201.63499","0.0219","0.7147"
"201.83501","0.0218","0.6465"
"202.03500","0.0218","0.5874"
"202.23500","0.0217","0.5349"
"202.43500","0.0216","0.4817"
"202.63499","0.0216","0.4280"
"202.83501","0.0215","0.3754"
"203.03500","0.0214","0.3271"
"203.23500","0.0214","0.2789"
"203.43500","0.0213","0.2316"
"203.63499","0.0212","0.1844"
"203.83501","0.0212","0.1349"
"204.03500","0.0211","0.0866"
"204.23500","0.0210","0.0517"
"204.43500","0.0210","0.0081"
"204.47800","0.0209","-0.0001"
"204.47900","0.0209","-0.0003"
"204.48000","0.0209","-0.0004"
"204.67999","0.0209","0.0290"
"204.88000","0.0210","0.0868"
"205.08000","0.0210","0.1574"
"205.28000","0.0211","0.2592"
"205.48000","0.0212","0.3772"
"205.67999","0.0212","0.4944"
"205.88000","0.0213","0.5998"
"206.08000","0.0214","0.7021"
"206.28000","0.0214","0.8044"
"206.48000","0.0215","0.9014"
"206.67999","0.0216","0.9958"
"206.88000","0.0217","1.0845"
"207.08000","0.0217","1.1724"
"207.28000","0.0218","1.2756"
"207.48000","0.0219","1.3880"
"207.67999","0.0219","1.4984"
"207.88000","0.0220","1.6070"
"208.08000","0.0220","1.7149"
"208.28000","0.0221","1.8271"
"208.48000","0.0222","1.9415"
"208.67999","0.0223","2.0553"
"208.88000","0.0223","2.1692"
"209.08000","0.0224","2.2811"
"209.28000","0.0224","2.3962"
"209.48000","0.0225","2.5170"
"209.67999","0.0226","2.6374"
"209.88000","0.0227","2.7556"
"210.08000","0.0227","2.8675"
"210.28000","0.0228","2.9776"
"210.48000","0.0228","3.0941"
"210.67999","0.0229","3.2127"
"210.88000","0.0230","3.3306"
"211.08000","0.0230","3.4459"
"211.28000","0.0231","3.5622"
"211.48000","0.0232","3.6799"
"211.67999","0.0233","3.8017"
"211.88000","0.0233","3.9218"
"212.08000","0.0234","4.0400"
"212.28000","0.0235","4.1554"
"212.48000","0.0235","4.2734"
"212.67999","0.0236","4.3968"
"212.88000","0.0237","4.5217"
"213.08000","0.0237","4.6423"
"213.28000","0.0238","4.7578"
"213.48000","0.0238","4.8738"
"213.67999","0.0239","4.9958"
"213.88000","0.0240","5.1219"
"214.08000","0.0241","5.2457"
"214.28000","0.0241","5.3664"
"214.48000","0.0242","5.4887"
"214.67999","0.0243","5.6129"
"214.88000","0.0243","5.7352"
"215.08000","0.0244","5.8560"
"215.28000","0.0245","5.9733"
"215.48000","0.0245","6.0883"
"215.67999","0.0246","6.2077"
"215.88000","0.0247","6.3302"
"216.08000","0.0247","6.4531"
"216.28000","0.0248","6.5738"
"216.48000","0.0249","6.6865"
"216.67999","0.0249","6.7999"
"216.88000","0.0250","6.9189"
"217.08000","0.0251","7.0419"
"217.28000","0.0251","7.1627"
"217.48000","0.0252","7.2813"
"217.67999","0.0253","7.4004"
"217.88000","0.0253","7.5201"
"218.08000","0.0254","7.6410"
"218.28000","0.0255","7.7598"
"218.48000","0.0255","7.8735"
"218.67999","0.0256","7.9867"
"218.88000","0.0256","8.1051"
"219.08000","0.0257","8.2288"
"219.28000","0.0258","8.3513"
"219.48000","0.0259","8.4699"
"219.67999","0.0259","8.5841"
"219.88000","0.0260","8.6990"
"220.08000","0.0261","8.8174"
"220.28000","0.0261","8.9362"
"220.48000","0.0262","9.0512"
"220.67999","0.0262","9.1641"
"220.88000","0.0263","9.2796"
"221.08000","0.0264","9.3965"
"221.28000","0.0265","9.5134"
"221.48000","0.0265","9.6306"
"221.67999","0.0266","9.7434"
"221.88000","0.0266","9.8541"
"222.08000","0.0267","9.9698"
"222.28000","0.0268","10.0896"
"222.48000","0.0269","10.2083"
"222.67999","0.0269","10.3204"
"222.88000","0.0270","10.4260"
"223.08000","0.0270","10.5324"
"223.28000","0.0271","10.6467"
"223.48000","0.0272","10.7596"
"223.67999","0.0272","10.8708"
"223.88000","0.0273","10.9807"
"224.08000","0.0274","11.0907"
"224.28000","0.0275","11.2052"
"224.48000","0.0275","11.3191"
"224.67999","0.0276","11.4303"
"224.88000","0.0277","11.5359"
"225.08000","0.0277","11.6404"
"225.28000","0.0278","11.7481"
"225.48000","0.0279","11.8570"
"225.67999","0.0279","11.9651"
"225.88000","0.0280","12.0680"
"226.08000","0.0281","12.1678"
"226.28000","0.0281","12.2701"
"226.48000","0.0282","12.3778"
"226.67999","0.0283","12.4873"
"226.88000","0.0283","12.5910"
"227.08000","0.0284","12.6920"
"227.28000","0.0285","12.7956"
"227.48000","0.0285","12.9008"
"227.67999","0.0286","13.0037"
"227.88000","0.0287","13.1031"
"228.08000","0.0287","13.1996"
"228.28000","0.0288","13.2949"
"228.48000","0.0289","13.3935"
"228.67999","0.0289","13.4946"
"228.88000","0.0290","13.5948"
"229.08000","0.0291","13.6889"
"229.28000","0.0291","13.7765"
"229.48000","0.0292","13.8680"
"229.67999","0.0292","13.9641"
"229.88000","0.0293","14.0595"
"230.08000","0.0294","14.1498"
"230.28000","0.0295","14.2355"
"230.48000","0.0295","14.3212"
"230.67999","0.0296","14.4067"
"230.88000","0.0297","14.4872"
"231.08000","0.0297","14.5652"
"231.28000","0.0298","14.6365"
"231.48000","0.0298","14.7063"
"231.67999","0.0299","14.7796"
"231.88000","0.0300","14.8525"
"232.08000","0.0301","14.9184"
"232.28000","0.0301","14.9747"
"232.48000","0.0302","15.0211"
"232.67999","0.0302","15.0638"
"232.88000","0.0303","15.1006"
"233.08000","0.0304","15.1253"
"233.28000","0.0305","15.1338"
"233.48000","0.0305","15.1355"
"233.67999","0.0306","15.1353"
"233.88000","0.0306","15.1312"
"234.08000","0.0307","15.1259"
"234.28000","0.0308","15.1176"
"234.48000","0.0308","15.1111"
"234.67999","0.0309","15.1055"
"234.88000","0.0310","15.1052"
"235.08000","0.0311","15.1072"
"235.28000","0.0311","15.1042"
"235.48000","0.0312","15.0947"
"235.67999","0.0313","15.0895"
"235.88000","0.0313","15.0900"
"236.08000","0.0314","15.0955"
"236.28000","0.0314","15.1001"
"236.48000","0.0315","15.0997"
"236.67999","0.0316","15.0993"
"236.88000","0.0316","15.1031"
"237.08000","0.0317","15.1080"
"237.28000","0.0318","15.1106"
"237.48000","0.0319","15.1092"
"237.67999","0.0319","15.1074"
"237.88000","0.0320","15.1107"
"238.08000","0.0321","15.1176"
"238.28000","0.0321","15.1217"
"238.48000","0.0322","15.1246"
"238.67999","0.0323","15.1234"
"238.88000","0.0323","15.1247"
"239.08000","0.0324","15.1304"
"239.28000","0.0324","15.1397"
"239.48000","0.0325","15.1444"
"239.67999","0.0326","15.1458"
"239.88000","0.0327","15.1479"
"240.08000","0.0327","15.1543"
"240.28000","0.0328","15.1576"
"240.48000","0.0329","15.1587"
"240.67999","0.0329","15.1596"
"240.88000","0.0330","15.1611"
"241.08000","0.0330","15.1666"
"241.28000","0.0331","15.1734"
"241.48000","0.0332","15.1807"
"241.67999","0.0333","15.1847"
"241.88000","0.0333","15.1825"
"242.08000","0.0334","15.1827"
"242.28000","0.0334","15.1891"
"242.48000","0.0335","15.1995"
"242.67999","0.0336","15.2030"
"242.88000","0.0337","15.2037"
"243.08000","0.0337","15.2059"
"243.28000","0.0338","15.2111"
"243.48000","0.0339","15.2177"
"243.67999","0.0339","15.2186"
"243.88000","0.0340","15.2132"
"244.08000","0.0341","15.2126"
"244.28000","0.0341","15.2179"
"244.48000","0.0342","15.2281"
"244.67999","0.0343","15.2368"
"244.88000","0.0343","15.2347"
"245.08000","0.0344","15.1872"
"245.28000","0.0345","15.1783"
"245.48000","0.0345","15.1823"
"245.67999","0.0346","15.1806"
"245.88000","0.0347","15.1243"
"246.08000","0.0347","14.9300"
"246.28000","0.0348","14.6111"
"246.48000","0.0348","13.9358"
"246.67999","0.0349","13.6506"
"246.88000","0.0350","13.5224"
"247.08000","0.0351","13.4399"
"247.28000","0.0351","13.3236"
"247.48000","0.0352","13.1546"
"247.67999","0.0353","12.7627"
"247.88000","0.0353","0.0003"
"248.08000","0.0354","-0.0043"
"248.28000","0.0355","-0.0043"
"248.48000","0.0355","-0.0031"
"248.67999","0.0356","-0.0022"
"248.88000","0.0356","-0.0019"
"249.08000","0.0357","-0.0015"
"249.28000","0.0358","-0.0022"
"249.48000","0.0358","-0.0009"
"249.67999","0.0359","-0.0018"
"249.88000","0.0360","-0.0013"
"250.08000","0.0361","-0.0002"
"250.28000","0.0361","-0.0007"
"250.48000","0.0362","-0.0002"
"250.67999","0.0363","-0.0006"
"250.88000","0.0363","-0.0001"
"251.08000","0.0364","-0.0001"
"251.28000","0.0365","0.0005"
"251.48000","0.0365","-0.0002"
"251.67999","0.0366","0.0001"
"251.88000","0.0366","0.0000"
"252.08000","0.0367","0.0002"
"252.28000","0.0368","0.0003"
"252.48000","0.0369","0.0002"
"252.67999","0.0369","0.0005"
"252.88000","0.0370","0.0011"
"253.08000","0.0371","0.0004"
"253.28000","0.0371","0.0004"
"253.48000","0.0372","0.0006"
"253.67999","0.0373","0.0010"
"253.88000","0.0373","0.0009"
"254.08000","0.0374","0.0011"
"254.28000","0.0375","0.0012"
"254.48000","0.0375","0.0003"
"254.67999","0.0376","0.0006"
"254.88000","0.0377","0.0007"
"255.08000","0.0377","0.0010"
"255.28000","0.0378","0.0009"
"255.48000","0.0379","0.0009"
"255.67999","0.0379","0.0012"
"255.88000","0.0380","0.0012"
"256.07999","0.0381","0.0010"
"256.28000","0.0381","0.0014"
"256.48001","0.0382","-0.0002"
"256.67999","0.0383","0.0006"
"256.88000","0.0383","0.0012"
"257.07999","0.0384","0.0013"
"257.28000","0.0384","0.0012"
"257.48001","0.0385","0.0011"
"257.67999","0.0386","0.0010"
"257.88000","0.0387","0.0008"
"258.07999","0.0387","0.0005"
"258.28000","0.0388","0.0016"
"258.48001","0.0389","0.0016"
"258.67999","0.0389","0.0010"
"258.88000","0.0390","0.0014"
"259.07999","0.0390","0.0018"
"259.28000","0.0391","0.0006"
"259.48001","0.0392","0.0008"
"259.67999","0.0393","0.0016"
"259.88000","0.0393","0.0013"
"260.07999","0.0394","0.0013"
"260.28000","0.0395","0.0016"
"260.48001","0.0395","0.0002"
"260.67999","0.0396","0.0014"
"260.88000","0.0397","0.0012"
"261.07999","0.0397","0.0008"
"261.28000","0.0398","0.0015"
"261.48001","0.0398","0.0011"
"261.67999","0.0399","0.0010"
"261.88000","0.0400","0.0014"
"261.93100","0.0400","0.0012"
"261.93201","0.0400","0.0012"
"261.93301","0.0400","0.0013"
"262.13300","0.0400","0.0014"
"262.33301","0.0399","0.0010"
"262.53299","0.0399","0.0016"
"262.73300","0.0398","0.0004"
"262.93301","0.0397","0.0014"
"263.13300","0.0396","0.0017"
"263.33301","0.0395","0.0014"
"263.53299","0.0394","0.0014"
"263.73300","0.0394","0.0017"
"263.93301","0.0393","0.0014"
"264.13300","0.0392","0.0013"
"264.33301","0.0391","0.0009"
"264.53299","0.0390","0.0009"
"264.73300","0.0390","0.0020"
"264.93301","0.0389","0.0017"
"265.13300","0.0388","0.0018"
"265.33301","0.0387","0.0019"
"265.53299","0.0386","0.0019"
"265.73300","0.0385","0.0010"
"265.93301","0.0384","0.0015"
"266.13300","0.0384","0.0018"
"266.33301","0.0383","0.0012"
"266.53299","0.0382","0.0014"
"266.73300","0.0381","0.0016"
"266.93301","0.0380","0.0015"
"267.13300","0.0379","0.0016"
"267.33301","0.0379","0.0013"
"267.53299","0.0378","0.0019"
"267.73300","0.0377","0.0023"
"267.93301","0.0376","0.0015"
"268.13300","0.0375","0.0018"
"268.33301","0.0374","0.0013"
"268.53299","0.0374","0.0009"
"268.73300","0.0373","0.0011"
"268.93301","0.0372","0.0012"
"269.13300","0.0371","0.0013"
"269.33301","0.0370","0.0020"
"269.53299","0.0369","0.0007"
"269.73300","0.0369","0.0018"
"269.93301","0.0368","0.0020"
"270.13300","0.0367","0.0019"
"270.33301","0.0366","0.0013"
"270.53299","0.0365","0.0013"
"270.73300","0.0364","0.0013"
"270.93301","0.0364","0.0016"
"271.13300","0.0363","0.0013"
"271.33301","0.0362","0.0017"
"271.53299","0.0361","0.0016"
"271.73300","0.0360","0.0016"
"271.93301","0.0359","0.0019"
"272.00800","0.0359","0.0000"
"272.00900","0.0359","0.0000"
"272.01001","0.0359","0.0000"
"272.20999","0.0359","0.0019"
"272.41000","0.0360","0.0017"
"272.60999","0.0360","0.0018"
"272.81000","0.0361","0.0016"
"273.01001","0.0362","0.0018"
"273.20999","0.0363","0.0025"
"273.41000","0.0364","0.0019"
"273.60999","0.0365","0.0013"
"273.81000","0.0366","0.0020"
"274.01001","0.0366","0.0011"
"274.20999","0.0367","0.0015"
"274.41000","0.0368","0.0022"
"274.60999","0.0369","0.0012"
"274.81000","0.0370","0.0018"
"275.01001","0.0371","0.0019"
"275.20999","0.0372","0.0019"
"275.41000","0.0372","0.0022"
"275.60999","0.0373","0.0013"
"275.81000","0.0374","0.0021"
"276.01001","0.0375","0.0013"
"276.20999","0.0376","0.0020"
"276.41000","0.0376","0.0022"
"276.60999","0.0377","0.0021"
"276.81000","0.0378","0.0015"
"277.01001","0.0379","0.0023"
"277.20999","0.0380","0.0019"
"277.41000","0.0381","0.0017"
"277.60999","0.0382","0.0017"
"277.81000","0.0382","0.0019"
"278.01001","0.0383","0.0019"
"278.20999","0.0384","0.0022"
"278.41000","0.0385","0.0017"
"278.60999","0.0386","0.0020"
"278.81000","0.0387","0.0020"
"279.01001","0.0387","0.0017"
"279.20999","0.0388","0.0017"
"279.41000","0.0389","0.0016"
"279.60999","0.0390","0.0020"
"279.81000","0.0391","0.0018"
"280.01001","0.0391","0.0017"
"280.20999","0.0392","0.0022"
"280.41000","0.0393","0.0018"
"280.60999","0.0394","0.0023"
"280.81000","0.0395","0.0023"
"281.01001","0.0396","0.0022"
"281.20999","0.0397","0.0016"
"281.41000","0.0397","0.0016"
"281.60999","0.0398","0.0017"
"281.81000","0.0399","0.0017"
"282.01001","0.0400","0.0015"
"282.20999","0.0401","0.0019"
"282.41000","0.0401","0.0015"
"282.60999","0.0402","0.0018"
"282.81000","0.0403","0.0021"
"283.01001","0.0404","0.0019"
"283.20999","0.0405","0.0019"
"283.41000","0.0406","0.0028"
"283.60999","0.0407","0.0023"
"283.81000","0.0407","0.0022"
"284.01001","0.0408","0.0022"
"284.20999","0.0409","0.0015"
"284.41000","0.0410","0.0015"
"284.60999","0.0411","0.0019"
"284.81000","0.0411","0.0020"
"285.01001","0.0412","0.0018"
"285.20999","0.0413","0.0026"
"285.41000","0.0414","0.0013"
"285.60999","0.0415","0.0024"
"285.81000","0.0416","0.0015"
"286.01001","0.0417","0.0021"
"286.20999","0.0417","0.0024"
"286.41000","0.0418","0.0017"
"286.60999","0.0419","0.0020"
"286.81000","0.0420","0.0024"
"287.01001","0.0421","0.0029"
"287.20999","0.0422","0.0028"
"287.41000","0.0422","0.0019"
"287.60999","0.0423","0.0017"
"287.81000","0.0424","0.0017"
"288.01001","0.0425","0.0020"
"288.20999","0.0426","0.0017"
"288.41000","0.0426","0.0021"
"288.60999","0.0427","0.0019"
"288.81000","0.0428","0.0023"
"289.01001","0.0429","0.0022"
"289.20999","0.0430","0.0020"
"289.41000","0.0431","0.0026"
"289.60999","0.0432","0.0023"
"289.81000","0.0432","0.0024"
"290.01001","0.0433","0.0012"
"290.20999","0.0434","0.0021"
"290.41000","0.0435","0.0017"
"290.60999","0.0436","0.0013"
"290.81000","0.0436","0.0024"
"291.01001","0.0437","0.0017"
"291.20999","0.0438","0.0021"
"291.41000","0.0439","0.0030"
"291.60999","0.0440","0.0022"
"291.81000","0.0441","0.0019"
"292.01001","0.0441","0.0024"
"292.20999","0.0442","0.0021"
"292.41000","0.0443","0.0020"
"292.60999","0.0444","0.0023"
"292.81000","0.0445","0.0017"
"293.01001","0.0446","0.0024"
"293.20999","0.0447","0.0024"
"293.41000","0.0447","0.0025"
"293.60999","0.0448","0.0012"
"293.81000","0.0449","0.0014"
"294.01001","0.0450","0.0028"
"294.20999","0.0451","0.0026"
"294.41000","0.0451","0.0018"
"294.60999","0.0452","0.0025"
"294.81000","0.0453","0.0022"
"295.01001","0.0454","0.0026"
"295.20999","0.0455","0.0029"
"295.41000","0.0456","0.0026"
"295.60999","0.0457","0.0026"
"295.81000","0.0457","0.0023"
"296.01001","0.0458","0.0026"
"296.20999","0.0459","0.0024"
"296.41000","0.0460","0.0018"
"296.60999","0.0461","0.0014"
"296.81000","0.0461","0.0025"
"297.01001","0.0462","0.0026"
"297.20999","0.0463","0.0023"
"297.41000","0.0464","0.0020"
"297.60999","0.0465","0.0022"
"297.81000","0.0466","0.0023"
"298.01001","0.0467","0.0022"
"298.20999","0.0467","0.0031"
"298.41000","0.0468","0.0026"
"298.60999","0.0469","0.0030"
"298.81000","0.0470","0.0022"
"299.01001","0.0471","0.0028"
"299.20999","0.0472","0.0020"
"299.41000","0.0472","0.0020"
"299.60999","0.0473","0.0022"
"299.81000","0.0474","0.0022"
"300.01001","0.0475","0.0025"
"300.20999","0.0476","0.0023"
"300.41000","0.0476","0.0019"
"300.60999","0.0477","0.0019"
"300.81000","0.0478","0.0024"
"301.01001","0.0479","0.0023"
"301.20999","0.0480","0.0025"
"301.41000","0.0481","0.0028"
"301.60999","0.0482","0.0023"
"301.81000","0.0482","0.0027"
"302.01001","0.0483","0.0018"
"302.20999","0.0484","0.0018"
"302.41000","0.0485","0.0022"
"302.60999","0.0486","0.0019"
"302.81000","0.0486","0.0020"
"303.01001","0.0487","0.0023"
"303.20999","0.0488","0.0021"
"303.41000","0.0489","0.0030"
"303.60999","0.0490","0.0019"
"303.81000","0.0491","0.0025"
"304.01001","0.0492","0.0025"
"304.20999","0.0492","0.0029"
"304.41000","0.0493","0.0022"
"304.60999","0.0494","0.0028"
"304.81000","0.0495","0.0019"
"305.01001","0.0496","0.0019"
"305.20999","0.0497","0.0017"
"305.41000","0.0497","0.0014"
"305.60999","0.0498","0.0019"
"305.81000","0.0499","0.0023"
"306.01001","0.0500","0.0026"
"306.04599","0.0500","0.0025"
"306.04700","0.0500","0.0025"
"306.04800","0.0500","0.0025"
"306.24799","0.0500","0.0022"
"306.44800","0.0499","0.0024"
"306.64801","0.0499","0.0026"
"306.84799","0.0498","0.0021"
"307.04800","0.0497","0.0021"
"307.24799","0.0496","0.0028"
"307.44800","0.0495","0.0029"
"307.64801","0.0494","0.0029"
"307.84799","0.0494","0.0024"
"308.04800","0.0493","0.0023"
"308.24799","0.0492","0.0024"
"308.44800","0.0491","0.0025"
"308.64801","0.0490","0.0018"
"308.84799","0.0489","0.0025"
"309.04800","0.0489","0.0029"
"309.24799","0.0488","0.0030"
"309.44800","0.0487","0.0023"
"309.64801","0.0486","0.0015"
"309.84799","0.0485","0.0025"
"310.04800","0.0485","0.0023"
"310.24799","0.0484","0.0020"
"310.44800","0.0483","0.0025"
"310.64801","0.0482","0.0018"
"310.84799","0.0481","0.0020"
"311.04800","0.0480","0.0025"
"311.24799","0.0479","0.0025"
"311.44800","0.0479","0.0029"
"311.64801","0.0478","0.0030"
"311.84799","0.0477","0.0021"
"312.04800","0.0476","0.0029"
"312.24799","0.0475","0.0025"
"312.44800","0.0474","0.0027"
"312.64801","0.0474","0.0020"
"312.84799","0.0473","0.0024"
"313.04800","0.0472","0.0022"
"313.24799","0.0471","0.0024"
"313.44800","0.0470","0.0020"
"313.64801","0.0469","0.0019"
"313.84799","0.0469","0.0022"
"314.04800","0.0468","0.0028"
"314.24799","0.0467","0.0027"
"314.44800","0.0466","0.0022"
"314.64801","0.0465","0.0029"
"314.84799","0.0464","0.0017"
"315.04800","0.0464","0.0026"
"315.24799","0.0463","0.0024"
"315.44800","0.0462","0.0028"
"315.64801","0.0461","0.0026"
"315.84799","0.0460","0.0020"
"316.04800","0.0459","0.0021"
"316.24799","0.0459","0.0021"
"316.44800","0.0458","0.0025"
"316.64801","0.0457","0.0022"
"316.84799","0.0456","0.0023"
"317.04800","0.0455","0.0029"
"317.24799","0.0454","0.0026"
"317.44800","0.0454","0.0024"
"317.64801","0.0453","0.0021"
"317.84799","0.0452","0.0015"
"318.04800","0.0451","0.0021"
"318.24799","0.0450","0.0026"
"318.44800","0.0449","0.0023"
"318.64801","0.0449","0.0024"
"318.84799","0.0448","0.0017"
"319.04800","0.0447","0.0021"
"319.24799","0.0446","0.0018"
"319.44800","0.0445","0.0026"
"319.64801","0.0444","0.0026"
"319.84799","0.0444","0.0019"
"320.04800","0.0443","0.0025"
"320.24799","0.0442","0.0023"
"320.44800","0.0441","0.0021"
"320.64801","0.0440","0.0025"
"320.84799","0.0439","0.0023"
"321.04800","0.0439","0.0016"
"321.24799","0.0438","0.0023"
"321.44800","0.0437","0.0021"
"321.64801","0.0436","0.0016"
"321.84799","0.0435","0.0023"
"322.04800","0.0434","0.0027"
"322.24799","0.0434","0.0029"
"322.44800","0.0433","0.0018"
"322.64801","0.0432","0.0023"
"322.84799","0.0431","0.0028"
"323.04800","0.0430","0.0032"
"323.24799","0.0429","0.0025"
"323.44800","0.0429","0.0027"
"323.64801","0.0428","0.0029"
"323.84799","0.0427","0.0028"
"324.04800","0.0426","0.0021"
"324.24799","0.0425","0.0022"
"324.44800","0.0424","0.0021"
"324.64801","0.0424","0.0022"
"324.84799","0.0423","0.0029"
"325.04800","0.0422","0.0022"
"325.24799","0.0421","0.0029"
"325.44800","0.0420","0.0018"
"325.64801","0.0419","0.0025"
"325.84799","0.0419","0.0030"
"326.04800","0.0418","0.0022"
"326.24799","0.0417","0.0026"
"326.44800","0.0416","0.0028"
"326.64801","0.0415","0.0017"
"326.84799","0.0414","0.0031"
"327.04800","0.0414","0.0026"
"327.24799","0.0413","0.0021"
"327.44800","0.0412","0.0027"
"327.64801","0.0411","0.0030"
"327.84799","0.0410","0.0020"
"328.04800","0.0409","0.0034"
"328.24799","0.0409","0.0023"
"328.44800","0.0408","0.0022"
"328.64801","0.0407","0.0022"
"328.73001","0.0407","0.0000"
"328.73099","0.0407","-0.0004"
"328.73199","0.0407","-0.0008"
"328.93201","0.0407","-0.0103"
"329.13199","0.0407","0.0122"
"329.33200","0.0408","0.0032"
"329.53201","0.0409","-0.0189"
"329.73199","0.0410","-0.0157"
"329.93201","0.0410","0.0000"
"330.13199","0.0411","-0.0222"
"330.33200","0.0412","-0.0204"
"330.37201","0.0412","-0.0140"

