Time measurement,Extension,Primary load measurement
"11.80000","0.0489","12.4070"
"12.00000","0.0498","12.4433"
"12.05900","0.0500","12.4583"
"12.06000","0.0500","12.4583"
"12.06100","0.0500","12.4583"
"12.26100","0.0499","12.1646"
"12.46100","0.0495","11.8170"
"12.66100","0.0491","11.5174"
"12.86100","0.0486","11.2209"
"13.06100","0.0482","10.9361"
"13.26100","0.0478","10.6478"
"13.46100","0.0474","10.3534"
"13.66100","0.0470","10.0647"
"13.86100","0.0466","9.7813"
"14.06100","0.0461","9.4936"
"14.26100","0.0457","9.2059"
"14.46100","0.0453","8.9268"
"14.66100","0.0449","8.6403"
"14.86100","0.0445","8.3512"
"15.06100","0.0441","8.0756"
"15.26100","0.0437","7.7975"
"15.46100","0.0432","7.5123"
"15.66100","0.0428","7.2375"
"15.86100","0.0424","6.9631"
"16.06100","0.0420","6.6805"
"16.26100","0.0416","6.4123"
"16.46100","0.0412","6.1456"
"16.66100","0.0407","5.8786"
"16.86100","0.0403","5.6144"
"17.06100","0.0399","5.3571"
"17.26100","0.0395","5.0990"
"17.46100","0.0391","4.8427"
"17.66100","0.0386","4.5930"
"17.86100","0.0382","4.3496"
"18.06100","0.0378","4.1086"
"18.26100","0.0374","3.8648"
"18.46100","0.0370","3.6331"
"18.66100","0.0366","3.4002"
"18.86100","0.0361","3.1646"
"19.06100","0.0357","2.9426"
"19.26100","0.0353","2.7235"
"19.46100","0.0349","2.4959"
"19.66100","0.0345","2.2851"
"19.86100","0.0341","2.0759"
"20.06100","0.0336","1.8597"
"20.26100","0.0332","1.6569"
"20.46100","0.0328","1.4595"
"20.66100","0.0324","1.2530"
"20.86100","0.0320","1.0581"
"21.06100","0.0316","0.8666"
"21.26100","0.0311","0.6729"
"21.46100","0.0307","0.4838"
"21.66100","0.0303","0.3007"
"21.86100","0.0299","0.1213"
"22.01400","0.0296","-0.0005"
"22.01500","0.0296","-0.0012"
"22.01600","0.0296","-0.0020"
"22.21600","0.0299","0.2565"
"22.41600","0.0309","0.9062"
"22.61600","0.0317","1.4876"
"22.81600","0.0325","2.0769"
"23.01600","0.0334","2.6584"
"23.21600","0.0342","3.2360"
"23.41600","0.0350","3.8178"
"23.61600","0.0359","4.3903"
"23.81600","0.0367","4.9637"
"24.01600","0.0375","5.5342"
"24.21600","0.0384","6.0983"
"24.41600","0.0392","6.6455"
"24.61600","0.0400","7.1831"
"24.81600","0.0409","7.7076"
"25.01600","0.0417","8.2215"
"25.21600","0.0425","8.7162"
"25.41600","0.0434","9.1950"
"25.61600","0.0442","9.6672"
"25.81600","0.0450","10.1207"
"26.01600","0.0459","10.5493"
"26.21600","0.0467","10.9675"
"26.41600","0.0475","11.3645"
"26.61600","0.0484","11.7315"
"26.81600","0.0492","12.0647"
"27.01600","0.0500","12.3351"
"27.21600","0.0509","12.5282"
"27.41600","0.0517","12.6219"
"27.61600","0.0525","12.6613"
"27.81600","0.0534","12.6896"
"28.01600","0.0542","12.7122"
"28.21600","0.0550","12.7415"
"28.41600","0.0559","12.7694"
"28.61600","0.0567","12.7950"
"28.81600","0.0575","12.8253"
"29.01600","0.0584","12.8510"
"29.21600","0.0592","12.8807"
"29.41600","0.0600","12.9067"
"29.61600","0.0609","12.9344"
"29.81600","0.0617","12.9637"
"30.01600","0.0625","12.9874"
"30.21600","0.0634","13.0158"
"30.41600","0.0642","13.0431"
"30.61600","0.0650","13.0643"
"30.81600","0.0659","13.0955"
"31.01600","0.0667","13.1185"
"31.21600","0.0675","13.1403"
"31.41600","0.0684","13.1680"
"31.61600","0.0692","13.1953"
"31.81600","0.0700","13.2164"
"32.01600","0.0709","13.2400"
"32.21600","0.0717","13.2686"
"32.41600","0.0725","13.2898"
"32.61600","0.0734","13.3129"
"32.81600","0.0742","13.3383"
"33.01600","0.0750","13.3599"
"33.21600","0.0759","13.3808"
"33.41600","0.0767","13.4036"
"33.61600","0.0775","13.4277"
"33.81600","0.0784","13.4481"
"34.01600","0.0792","13.4663"
"34.21600","0.0800","13.4897"
"34.41600","0.0809","13.5123"
"34.61600","0.0817","13.5296"
"34.81600","0.0825","13.5503"
"35.01600","0.0834","13.5701"
"35.21600","0.0842","13.5891"
"35.41600","0.0850","13.6080"
"35.61600","0.0859","13.6292"
"35.81600","0.0867","13.6484"
"36.01600","0.0875","13.6657"
"36.21600","0.0884","13.6876"
"36.41600","0.0892","13.7049"
"36.61600","0.0900","13.7204"
"36.81600","0.0909","13.7419"
"37.01600","0.0917","13.7587"
"37.21600","0.0925","13.7758"
"37.41600","0.0934","13.7936"
"37.61600","0.0942","13.8107"
"37.81600","0.0950","13.8259"
"38.01600","0.0959","13.8393"
"38.21600","0.0967","13.8587"
"38.41600","0.0975","13.8722"
"38.61600","0.0984","13.8825"
"38.81600","0.0992","13.9046"
"39.01100","0.1000","13.9167"
"39.01200","0.1000","13.9168"
"39.01300","0.1000","13.9169"
"39.21300","0.1000","13.6477"
"39.41300","0.0995","13.2850"
"39.61300","0.0991","12.9953"
"39.81300","0.0987","12.7142"
"40.01300","0.0983","12.4255"
"40.21300","0.0979","12.1505"
"40.41300","0.0975","11.8775"
"40.61300","0.0970","11.5911"
"40.81300","0.0966","11.3115"
"41.01300","0.0962","11.0392"
"41.21300","0.0958","10.7629"
"41.41300","0.0954","10.4832"
"41.61300","0.0950","10.2103"
"41.81300","0.0946","9.9369"
"42.01300","0.0941","9.6606"
"42.21300","0.0937","9.3860"
"42.41300","0.0933","9.1207"
"42.61300","0.0929","8.8500"
"42.81300","0.0925","8.5749"
"43.01300","0.0920","8.3136"
"43.21300","0.0916","8.0492"
"43.41300","0.0912","7.7832"
"43.61300","0.0908","7.5258"
"43.81300","0.0904","7.2713"
"44.01300","0.0900","7.0122"
"44.21300","0.0895","6.7602"
"44.41300","0.0891","6.5139"
"44.61300","0.0887","6.2619"
"44.81300","0.0883","6.0158"
"45.01300","0.0879","5.7788"
"45.21300","0.0875","5.5367"
"45.41300","0.0870","5.2952"
"45.61300","0.0866","5.0635"
"45.81300","0.0862","4.8295"
"46.01300","0.0858","4.5995"
"46.21300","0.0854","4.3744"
"46.41300","0.0850","4.1523"
"46.61300","0.0845","3.9308"
"46.81300","0.0841","3.7098"
"47.01300","0.0837","3.4999"
"47.21300","0.0833","3.2873"
"47.41300","0.0829","3.0727"
"47.61300","0.0825","2.8730"
"47.81300","0.0820","2.6682"
"48.01300","0.0816","2.4603"
"48.21300","0.0812","2.2665"
"48.41300","0.0808","2.0748"
"48.61300","0.0804","1.8717"
"48.81300","0.0800","1.6848"
"49.01300","0.0795","1.5010"
"49.21300","0.0791","1.3109"
"49.41300","0.0787","1.1257"
"49.61300","0.0783","0.9502"
"49.81300","0.0779","0.7708"
"50.01300","0.0775","0.5920"
"50.21300","0.0770","0.4184"
"50.41300","0.0766","0.2490"
"50.61300","0.0762","0.0791"
"50.71900","0.0760","-0.0003"
"50.72000","0.0760","-0.0009"
"50.72100","0.0760","-0.0015"
"50.92100","0.0764","0.2664"
"51.12100","0.0773","0.8964"
"51.32100","0.0781","1.4665"
"51.52100","0.0789","2.0418"
"51.72100","0.0798","2.6046"
"51.92100","0.0806","3.1735"
"52.12100","0.0814","3.7383"
"52.32100","0.0823","4.2963"
"52.52100","0.0831","4.8504"
"52.72100","0.0839","5.4034"
"52.92100","0.0848","5.9528"
"53.12100","0.0856","6.4822"
"53.32100","0.0864","7.0152"
"53.52100","0.0873","7.5323"
"53.72100","0.0881","8.0326"
"53.92100","0.0889","8.5342"
"54.12100","0.0898","9.0178"
"54.32100","0.0906","9.4861"
"54.52100","0.0914","9.9508"
"54.72100","0.0923","10.3962"
"54.92100","0.0931","10.8347"
"55.12100","0.0939","11.2583"
"55.32100","0.0948","11.6677"
"55.52100","0.0956","12.0641"
"55.72100","0.0964","12.4464"
"55.92100","0.0973","12.8075"
"56.12100","0.0981","13.1483"
"56.32100","0.0989","13.4595"
"56.52100","0.0998","13.7245"
"56.72100","0.1006","13.9220"
"56.92100","0.1014","14.0423"
"57.12100","0.1023","14.0790"
"57.32100","0.1031","14.0857"
"57.52100","0.1039","14.0834"
"57.72100","0.1048","14.0775"
"57.92100","0.1056","14.0829"
"58.12100","0.1064","14.0816"
"58.32100","0.1073","14.0780"
"58.52100","0.1081","14.0859"
"58.72100","0.1089","14.0922"
"58.92100","0.1098","14.0939"
"59.12100","0.1106","14.0993"
"59.32100","0.1114","14.1104"
"59.52100","0.1123","14.1153"
"59.72100","0.1131","14.1203"
"59.92100","0.1139","14.1291"
"60.12100","0.1148","14.1377"
"60.32100","0.1156","14.1447"
"60.52100","0.1164","14.1576"
"60.72100","0.1173","14.1665"
"60.92100","0.1181","14.1752"
"61.12100","0.1189","14.1854"
"61.32100","0.1198","14.1962"
"61.52100","0.1206","14.2091"
"61.72100","0.1214","14.2130"
"61.92100","0.1223","14.2272"
"62.12100","0.1231","14.2411"
"62.32100","0.1239","14.2428"
"62.52100","0.1248","14.2610"
"62.72100","0.1256","14.2697"
"62.92100","0.1264","14.2779"
"63.12100","0.1273","14.2894"
"63.32100","0.1281","14.3019"
"63.52100","0.1289","14.3129"
"63.72100","0.1298","14.3224"
"63.92100","0.1306","14.3346"
"64.12100","0.1314","14.3452"
"64.32100","0.1323","14.3554"
"64.52100","0.1331","14.3689"
"64.72100","0.1339","14.3799"
"64.92100","0.1348","14.3894"
"65.12100","0.1356","14.4034"
"65.32100","0.1364","14.4150"
"65.52100","0.1373","14.4267"
"65.72100","0.1381","14.4369"
"65.92100","0.1389","14.4511"
"66.12100","0.1398","14.4644"
"66.32100","0.1406","14.4692"
"66.52100","0.1414","14.4836"
"66.72100","0.1423","14.4972"
"66.92100","0.1431","14.5037"
"67.12100","0.1439","14.5173"
"67.32100","0.1448","14.5313"
"67.52100","0.1456","14.5427"
"67.72100","0.1464","14.5523"
"67.92100","0.1473","14.5659"
"68.12100","0.1481","14.5803"
"68.32100","0.1489","14.5896"
"68.52100","0.1498","14.6021"
"68.57700","0.1500","14.6050"
"68.57800","0.1500","14.6051"
"68.57900","0.1500","14.6053"
"68.77900","0.1500","14.3200"
"68.97900","0.1495","13.9629"
"69.17900","0.1491","13.6818"
"69.37900","0.1487","13.4070"
"69.57900","0.1482","13.1242"
"69.77900","0.1478","12.8539"
"69.97900","0.1474","12.5863"
"70.17900","0.1470","12.3076"
"70.37900","0.1466","12.0395"
"70.57900","0.1462","11.7717"
"70.77900","0.1457","11.5006"
"70.97900","0.1453","11.2309"
"71.17900","0.1449","10.9666"
"71.37900","0.1445","10.7006"
"71.57900","0.1441","10.4328"
"71.77900","0.1437","10.1687"
"71.97900","0.1432","9.9072"
"72.17900","0.1428","9.6445"
"72.37900","0.1424","9.3790"
"72.57900","0.1420","9.1253"
"72.77900","0.1416","8.8696"
"72.97900","0.1412","8.6059"
"73.17900","0.1407","8.3580"
"73.37900","0.1403","8.1094"
"73.57900","0.1399","7.8509"
"73.77900","0.1395","7.6058"
"73.97900","0.1391","7.3668"
"74.17900","0.1387","7.1150"
"74.37900","0.1382","6.8745"
"74.57900","0.1378","6.6429"
"74.77900","0.1374","6.4028"
"74.97900","0.1370","6.1627"
"75.17900","0.1366","5.9329"
"75.37900","0.1362","5.7026"
"75.57900","0.1357","5.4696"
"75.77900","0.1353","5.2425"
"75.97900","0.1349","5.0233"
"76.17900","0.1345","4.7999"
"76.37900","0.1341","4.5777"
"76.57900","0.1337","4.3624"
"76.77900","0.1332","4.1479"
"76.97900","0.1328","3.9298"
"77.17900","0.1324","3.7217"
"77.37900","0.1320","3.5176"
"77.57900","0.1316","3.3079"
"77.77900","0.1312","3.1065"
"77.97900","0.1307","2.9097"
"78.17900","0.1303","2.7066"
"78.37900","0.1299","2.5106"
"78.57900","0.1295","2.3237"
"78.77900","0.1291","2.1251"
"78.97900","0.1287","1.9349"
"79.17900","0.1282","1.7535"
"79.37900","0.1278","1.5670"
"79.57900","0.1274","1.3832"
"79.77900","0.1270","1.2054"
"79.97900","0.1266","1.0278"
"80.17900","0.1262","0.8487"
"80.37900","0.1257","0.6715"
"80.57900","0.1253","0.5057"
"80.77900","0.1249","0.3363"
"80.97900","0.1245","0.1626"
"81.17900","0.1241","0.0055"
"81.18900","0.1241","-0.0003"
"81.19000","0.1241","-0.0009"
"81.19100","0.1241","-0.0015"
"81.39100","0.1244","0.2654"
"81.59100","0.1253","0.8812"
"81.79100","0.1262","1.4444"
"81.99100","0.1270","1.9974"
"82.19100","0.1278","2.5437"
"82.39100","0.1287","3.0991"
"82.59100","0.1295","3.6427"
"82.79100","0.1303","4.1827"
"82.99100","0.1312","4.7256"
"83.19100","0.1320","5.2593"
"83.39100","0.1328","5.7911"
"83.59100","0.1337","6.3094"
"83.79100","0.1345","6.8237"
"83.99100","0.1353","7.3307"
"84.19100","0.1362","7.8296"
"84.39100","0.1370","8.3173"
"84.59100","0.1378","8.7999"
"84.79100","0.1387","9.2678"
"84.99100","0.1395","9.7323"
"85.19100","0.1403","10.1843"
"85.39100","0.1412","10.6259"
"85.59100","0.1420","11.0564"
"85.79100","0.1428","11.4768"
"85.99100","0.1437","11.8879"
"86.19100","0.1445","12.2830"
"86.39100","0.1453","12.6690"
"86.59100","0.1462","13.0429"
"86.79100","0.1470","13.3955"
"86.99100","0.1478","13.7332"
"87.19100","0.1487","14.0457"
"87.39100","0.1495","14.3190"
"87.59100","0.1503","14.5465"
"87.79100","0.1512","14.7036"
"87.99100","0.1520","14.7826"
"88.19100","0.1528","14.8028"
"88.39100","0.1537","14.7979"
"88.59100","0.1545","14.7901"
"88.79100","0.1553","14.7850"
"88.99100","0.1562","14.7824"
"89.19100","0.1570","14.7830"
"89.39100","0.1578","14.7817"
"89.59100","0.1587","14.7839"
"89.79100","0.1595","14.7893"
"89.99100","0.1603","14.7896"
"90.19100","0.1612","14.7931"
"90.39100","0.1620","14.8020"
"90.59100","0.1628","14.8057"
"90.79100","0.1637","14.8101"
"90.99100","0.1645","14.8198"
"91.19100","0.1653","14.8274"
"91.39100","0.1662","14.8299"
"91.59100","0.1670","14.8423"
"91.79100","0.1678","14.8507"
"91.99100","0.1687","14.8584"
"92.19100","0.1695","14.8651"
"92.39100","0.1703","14.8763"
"92.59100","0.1712","14.8872"
"92.79100","0.1720","14.8942"
"92.99100","0.1728","14.9057"
"93.19100","0.1737","14.9133"
"93.39100","0.1745","14.9243"
"93.59100","0.1753","14.9343"
"93.79100","0.1762","14.9420"
"93.99100","0.1770","14.9546"
"94.19100","0.1778","14.9588"
"94.39100","0.1787","14.9719"
"94.59100","0.1795","14.9824"
"94.79100","0.1803","14.9878"
"94.99100","0.1812","15.0004"
"95.19100","0.1820","15.0106"
"95.39100","0.1828","15.0152"
"95.59100","0.1837","15.0320"
"95.79100","0.1845","15.0393"
"95.99100","0.1853","15.0480"
"96.19100","0.1862","15.0593"
"96.39100","0.1870","15.0697"
"96.59100","0.1878","15.0780"
"96.79100","0.1887","15.0882"
"96.99100","0.1895","15.1018"
"97.19100","0.1903","15.1126"
"97.39100","0.1912","15.1194"
"97.59100","0.1920","15.1322"
"97.79100","0.1928","15.1427"
"97.99100","0.1937","15.1508"
"98.19100","0.1945","15.1580"
"98.39100","0.1953","15.1703"
"98.59100","0.1962","15.1844"
"98.79100","0.1970","15.1861"
"98.99100","0.1978","15.2006"
"99.19100","0.1987","15.2099"
"99.39100","0.1995","15.2172"
"99.50800","0.2000","15.2285"
"99.50900","0.2000","15.2286"
"99.51000","0.2000","15.2286"
"99.71000","0.2000","14.9513"
"99.91000","0.1995","14.6046"
"100.11000","0.1991","14.3259"
"100.31000","0.1987","14.0542"
"100.51000","0.1983","13.7880"
"100.71000","0.1978","13.5173"
"100.91000","0.1974","13.2493"
"101.11000","0.1970","12.9854"
"101.31000","0.1966","12.7221"
"101.51000","0.1962","12.4556"
"101.71000","0.1958","12.1956"
"101.91000","0.1954","11.9305"
"102.11000","0.1949","11.6644"
"102.31000","0.1945","11.4087"
"102.51000","0.1941","11.1505"
"102.71000","0.1937","10.8834"
"102.91000","0.1933","10.6292"
"103.11000","0.1929","10.3755"
"103.31000","0.1924","10.1111"
"103.51000","0.1920","9.8610"
"103.71000","0.1916","9.6138"
"103.91000","0.1912","9.3573"
"104.11000","0.1908","9.1080"
"104.31000","0.1903","8.8637"
"104.51000","0.1899","8.6145"
"104.71000","0.1895","8.3672"
"104.91000","0.1891","8.1260"
"105.11000","0.1887","7.8886"
"105.31000","0.1883","7.6470"
"105.51000","0.1878","7.4074"
"105.71000","0.1874","7.1797"
"105.91000","0.1870","6.9458"
"106.11000","0.1866","6.7064"
"106.31000","0.1862","6.4808"
"106.51000","0.1858","6.2583"
"106.71000","0.1853","6.0266"
"106.91000","0.1849","5.8066"
"107.11000","0.1845","5.5920"
"107.31000","0.1841","5.3684"
"107.51000","0.1837","5.1502"
"107.71000","0.1833","4.9436"
"107.91000","0.1828","4.7248"
"108.11000","0.1824","4.5146"
"108.31000","0.1820","4.3099"
"108.51000","0.1816","4.1010"
"108.71000","0.1812","3.8928"
"108.91000","0.1808","3.6913"
"109.11000","0.1803","3.4890"
"109.31000","0.1799","3.2883"
"109.51000","0.1795","3.0859"
"109.71000","0.1791","2.8944"
"109.91000","0.1787","2.7016"
"110.11000","0.1783","2.5055"
"110.31000","0.1778","2.3161"
"110.51000","0.1774","2.1303"
"110.71000","0.1770","1.9386"
"110.91000","0.1766","1.7586"
"111.11000","0.1762","1.5783"
"111.31000","0.1758","1.3907"
"111.51000","0.1753","1.2122"
"111.71000","0.1749","1.0432"
"111.91000","0.1745","0.8623"
"112.11000","0.1741","0.6920"
"112.31000","0.1737","0.5252"
"112.51000","0.1733","0.3535"
"112.71000","0.1728","0.1842"
"112.91000","0.1724","0.0280"
"112.95300","0.1723","-0.0003"
"112.95400","0.1723","-0.0008"
"112.95500","0.1723","-0.0014"
"113.15500","0.1727","0.2524"
"113.35500","0.1736","0.8616"
"113.55500","0.1745","1.4028"
"113.75500","0.1753","1.9438"
"113.95500","0.1761","2.4875"
"114.15500","0.1770","3.0238"
"114.35500","0.1778","3.5551"
"114.55500","0.1786","4.0932"
"114.75500","0.1795","4.6211"
"114.95500","0.1803","5.1417"
"115.15500","0.1811","5.6618"
"115.35500","0.1819","6.1740"
"115.55500","0.1828","6.6769"
"115.75500","0.1836","7.1727"
"115.95500","0.1844","7.6655"
"116.15500","0.1853","8.1498"
"116.35500","0.1861","8.6212"
"116.55500","0.1870","9.0930"
"116.75500","0.1878","9.5536"
"116.95500","0.1886","9.9997"
"117.15500","0.1895","10.4465"
"117.35500","0.1903","10.8832"
"117.55500","0.1911","11.3083"
"117.75500","0.1920","11.7257"
"117.95500","0.1928","12.1351"
"118.15500","0.1936","12.5340"
"118.35500","0.1944","12.9175"
"118.55500","0.1953","13.2921"
"118.75500","0.1961","13.6603"
"118.95500","0.1969","14.0049"
"119.15500","0.1978","14.3348"
"119.35500","0.1986","14.6440"
"119.55500","0.1994","14.9158"
"119.75500","0.2003","15.1428"
"119.95500","0.2011","15.3106"
"120.15500","0.2020","15.4085"
"120.35500","0.2028","15.4425"
"120.55500","0.2036","15.4408"
"120.75500","0.2045","15.4322"
"120.95500","0.2053","15.4231"
"121.15500","0.2061","15.4195"
"121.35500","0.2070","15.4151"
"121.55500","0.2078","15.4089"
"121.75500","0.2086","15.4095"
"121.95500","0.2095","15.4111"
"122.15500","0.2103","15.4104"
"122.35500","0.2111","15.4113"
"122.55500","0.2120","15.4170"
"122.75500","0.2128","15.4184"
"122.95500","0.2136","15.4189"
"123.15500","0.2145","15.4268"
"123.35500","0.2153","15.4313"
"123.55500","0.2161","15.4346"
"123.75500","0.2170","15.4408"
"123.95500","0.2178","15.4463"
"124.15500","0.2186","15.4541"
"124.35500","0.2195","15.4587"
"124.55500","0.2203","15.4674"
"124.75500","0.2211","15.4751"
"124.95500","0.2220","15.4811"
"125.15500","0.2228","15.4891"
"125.35500","0.2236","15.4980"
"125.55500","0.2245","15.5053"
"125.75500","0.2253","15.5129"
"125.95500","0.2261","15.5215"
"126.15500","0.2270","15.5323"
"126.35500","0.2278","15.5369"
"126.55500","0.2286","15.5464"
"126.75500","0.2295","15.5588"
"126.95500","0.2303","15.5600"
"127.15500","0.2311","15.5704"
"127.35500","0.2320","15.5811"
"127.55500","0.2328","15.5853"
"127.75500","0.2336","15.5957"
"127.95500","0.2345","15.6035"
"128.15500","0.2353","15.6110"
"128.35500","0.2361","15.6223"
"128.55499","0.2370","15.6283"
"128.75500","0.2378","15.6380"
"128.95500","0.2386","15.6482"
"129.15500","0.2395","15.6555"
"129.35500","0.2403","15.6654"
"129.55499","0.2411","15.6715"
"129.75500","0.2420","15.6853"
"129.95500","0.2428","15.6918"
"130.15500","0.2436","15.6985"
"130.35500","0.2445","15.7080"
"130.55499","0.2453","15.7156"
"130.75500","0.2461","15.7244"
"130.95500","0.2469","15.7307"
"131.15500","0.2478","15.7430"
"131.35500","0.2486","15.7509"
"131.55499","0.2494","15.7557"
"131.68700","0.2500","15.7609"
"131.68800","0.2500","15.7609"
"131.68900","0.2500","15.7609"
"131.88901","0.2498","15.4069"
"132.08900","0.2493","15.0806"
"132.28900","0.2489","14.8141"
"132.48900","0.2485","14.5497"
"132.68900","0.2481","14.2769"
"132.88901","0.2477","14.0186"
"133.08900","0.2473","13.7637"
"133.28900","0.2468","13.4928"
"133.48900","0.2464","13.2370"
"133.68900","0.2460","12.9840"
"133.88901","0.2456","12.7221"
"134.08900","0.2452","12.4661"
"134.28900","0.2448","12.2149"
"134.48900","0.2444","11.9598"
"134.68900","0.2439","11.7037"
"134.88901","0.2435","11.4526"
"135.08900","0.2431","11.2037"
"135.28900","0.2427","10.9513"
"135.48900","0.2423","10.7032"
"135.68900","0.2419","10.4605"
"135.88901","0.2414","10.2122"
"136.08900","0.2410","9.9627"
"136.28900","0.2406","9.7277"
"136.48900","0.2402","9.4870"
"136.68900","0.2398","9.2412"
"136.88901","0.2394","9.0095"
"137.08900","0.2389","8.7755"
"137.28900","0.2385","8.5333"
"137.48900","0.2381","8.3013"
"137.68900","0.2377","8.0731"
"137.88901","0.2373","7.8343"
"138.08900","0.2368","7.6011"
"138.28900","0.2364","7.3801"
"138.48900","0.2360","7.1527"
"138.68900","0.2356","6.9244"
"138.88901","0.2352","6.7055"
"139.08900","0.2348","6.4822"
"139.28900","0.2343","6.2595"
"139.48900","0.2339","6.0414"
"139.68900","0.2335","5.8290"
"139.88901","0.2331","5.6129"
"140.08900","0.2327","5.3957"
"140.28900","0.2323","5.1882"
"140.48900","0.2318","4.9796"
"140.68900","0.2314","4.7666"
"140.88901","0.2310","4.5638"
"141.08900","0.2306","4.3603"
"141.28900","0.2302","4.1510"
"141.48900","0.2298","3.9523"
"141.68900","0.2294","3.7552"
"141.88901","0.2289","3.5534"
"142.08900","0.2285","3.3579"
"142.28900","0.2281","3.1641"
"142.48900","0.2277","2.9699"
"142.68900","0.2273","2.7794"
"142.88901","0.2269","2.5901"
"143.08900","0.2264","2.4026"
"143.28900","0.2260","2.2175"
"143.48900","0.2256","2.0330"
"143.68900","0.2252","1.8523"
"143.88901","0.2248","1.6709"
"144.08900","0.2243","1.4885"
"144.28900","0.2239","1.3146"
"144.48900","0.2235","1.1408"
"144.68900","0.2231","0.9607"
"144.88901","0.2227","0.7957"
"145.08900","0.2223","0.6287"
"145.28900","0.2218","0.4522"
"145.48900","0.2214","0.2917"
"145.68900","0.2210","0.1333"
"145.85699","0.2207","-0.0003"
"145.85800","0.2207","-0.0009"
"145.85899","0.2207","-0.0015"
"146.05901","0.2210","0.2488"
"146.25900","0.2219","0.8368"
"146.45900","0.2228","1.3691"
"146.65900","0.2236","1.8992"
"146.85899","0.2244","2.4291"
"147.05901","0.2253","2.9558"
"147.25900","0.2261","3.4744"
"147.45900","0.2269","3.9971"
"147.65900","0.2278","4.5082"
"147.85899","0.2286","5.0224"
"148.05901","0.2294","5.5333"
"148.25900","0.2303","6.0282"
"148.45900","0.2311","6.5269"
"148.65900","0.2319","7.0167"
"148.85899","0.2328","7.4945"
"149.05901","0.2336","7.9733"
"149.25900","0.2344","8.4423"
"149.45900","0.2353","8.9029"
"149.65900","0.2361","9.3590"
"149.85899","0.2369","9.8053"
"150.05901","0.2378","10.2494"
"150.25900","0.2386","10.6843"
"150.45900","0.2394","11.1141"
"150.65900","0.2403","11.5329"
"150.85899","0.2411","11.9440"
"151.05901","0.2419","12.3488"
"151.25900","0.2428","12.7404"
"151.45900","0.2436","13.1266"
"151.65900","0.2444","13.5037"
"151.85899","0.2453","13.8702"
"152.05901","0.2461","14.2264"
"152.25900","0.2469","14.5634"
"152.45900","0.2478","14.8892"
"152.65900","0.2486","15.1870"
"152.85899","0.2494","15.4509"
"153.05901","0.2503","15.6725"
"153.25900","0.2511","15.8429"
"153.45900","0.2519","15.9419"
"153.65900","0.2528","15.9849"
"153.85899","0.2536","15.9884"
"154.05901","0.2544","15.9775"
"154.25900","0.2553","15.9680"
"154.45900","0.2561","15.9612"
"154.65900","0.2569","15.9574"
"154.85899","0.2578","15.9542"
"155.05901","0.2586","15.9500"
"155.25900","0.2594","15.9483"
"155.45900","0.2603","15.9462"
"155.65900","0.2611","15.9441"
"155.85899","0.2619","15.9438"
"156.05901","0.2628","15.9485"
"156.25900","0.2636","15.9490"
"156.45900","0.2644","15.9508"
"156.65900","0.2653","15.9568"
"156.85899","0.2661","15.9561"
"157.05901","0.2669","15.9605"
"157.25900","0.2678","15.9645"
"157.45900","0.2686","15.9678"
"157.65900","0.2694","15.9769"
"157.85899","0.2703","15.9779"
"158.05901","0.2711","15.9828"
"158.25900","0.2719","15.9863"
"158.45900","0.2728","15.9973"
"158.65900","0.2736","16.0011"
