Time,Displacement,Force
"79.6540","0.0309","-0.0445"
"79.7540","0.0313","-0.0434"
"79.8540","0.0317","-0.0439"
"79.9540","0.0322","-0.0423"
"80.0540","0.0326","-0.0416"
"80.1540","0.0330","-0.0408"
"80.2540","0.0334","-0.0411"
"80.3540","0.0338","-0.0406"
"80.4540","0.0342","-0.0404"
"80.5540","0.0347","-0.0404"
"80.6540","0.0351","-0.0385"
"80.7540","0.0355","-0.0396"
"80.8540","0.0359","-0.0390"
"80.9540","0.0363","-0.0386"
"81.0540","0.0367","-0.0375"
"81.1540","0.0371","-0.0361"
"81.2540","0.0376","-0.0365"
"81.3540","0.0380","-0.0348"
"81.4540","0.0384","-0.0330"
"81.5540","0.0388","-0.0330"
"81.6540","0.0392","-0.0323"
"81.7540","0.0397","-0.0317"
"81.8540","0.0401","-0.0303"
"81.9540","0.0405","-0.0311"
"82.0540","0.0409","-0.0300"
"82.1540","0.0413","-0.0300"
"82.2540","0.0417","-0.0291"
"82.3540","0.0421","-0.0276"
"82.4540","0.0426","-0.0245"
"82.5540","0.0430","-0.0257"
"82.6540","0.0434","-0.0241"
"82.7540","0.0438","-0.0243"
"82.8540","0.0442","-0.0238"
"82.9540","0.0446","-0.0220"
"83.0540","0.0451","-0.0227"
"83.1540","0.0455","-0.0214"
"83.2540","0.0459","-0.0200"
"83.3540","0.0463","-0.0189"
"83.4540","0.0467","-0.0174"
"83.5540","0.0472","-0.0174"
"83.6540","0.0476","-0.0158"
"83.7540","0.0480","-0.0153"
"83.8540","0.0484","-0.0165"
"83.9540","0.0488","-0.0146"
"84.0540","0.0492","-0.0132"
"84.1540","0.0497","-0.0128"
"84.2540","0.0501","-0.0113"
"84.3540","0.0505","-0.0098"
"84.4540","0.0509","-0.0098"
"84.5540","0.0513","-0.0083"
"84.6540","0.0517","-0.0066"
"84.7540","0.0522","-0.0064"
"84.8540","0.0526","-0.0058"
"84.9540","0.0530","-0.0042"
"85.0540","0.0534","-0.0037"
"85.1540","0.0538","-0.0027"
"85.2540","0.0542","-0.0010"
"85.3540","0.0547","0.0008"
"85.4540","0.0551","0.0023"
"85.5540","0.0555","0.0021"
"85.6540","0.0559","0.0048"
"85.7540","0.0563","0.0052"
"85.8540","0.0567","0.0060"
"85.9540","0.0572","0.0080"
"86.0540","0.0576","0.0094"
"86.1540","0.0580","0.0098"
"86.2540","0.0584","0.0125"
"86.3540","0.0588","0.0142"
"86.4540","0.0592","0.0161"
"86.5540","0.0597","0.0183"
"86.6540","0.0601","0.0208"
"86.7540","0.0605","0.0217"
"86.8540","0.0609","0.0236"
"86.9540","0.0613","0.0256"
"87.0540","0.0617","0.0264"
"87.1540","0.0622","0.0279"
"87.2540","0.0626","0.0293"
"87.3540","0.0630","0.0321"
"87.4540","0.0634","0.0344"
"87.5540","0.0638","0.0380"
"87.6540","0.0642","0.0389"
"87.7540","0.0646","0.0425"
"87.8540","0.0651","0.0451"
"87.9540","0.0655","0.0473"
"88.0540","0.0659","0.0496"
"88.1540","0.0663","0.0520"
"88.2540","0.0667","0.0550"
"88.3540","0.0671","0.0582"
"88.4540","0.0676","0.0609"
"88.5540","0.0680","0.0648"
"88.6540","0.0684","0.0680"
"88.7540","0.0688","0.0718"
"88.8540","0.0692","0.0752"
"88.9540","0.0696","0.0799"
"89.0540","0.0701","0.0831"
"89.1540","0.0705","0.0870"
"89.2540","0.0709","0.0913"
"89.3540","0.0713","0.0964"
"89.4540","0.0717","0.1000"
"89.5540","0.0721","0.1062"
"89.6540","0.0726","0.1115"
"89.7540","0.0730","0.1174"
"89.8540","0.0734","0.1227"
"89.9540","0.0738","0.1307"
"90.0540","0.0742","0.1377"
"90.1540","0.0746","0.1451"
"90.2540","0.0751","0.1536"
"90.3540","0.0755","0.1613"
"90.4540","0.0759","0.1715"
"90.5540","0.0763","0.1815"
"90.6540","0.0767","0.1923"
"90.7540","0.0771","0.2048"
"90.8540","0.0776","0.2197"
"90.9540","0.0780","0.2344"
"91.0540","0.0784","0.2512"
"91.1540","0.0788","0.2722"
"91.2540","0.0792","0.2941"
"91.3540","0.0796","0.3186"
"91.4540","0.0801","0.3486"
"91.5540","0.0805","0.3828"
"91.6540","0.0809","0.4256"
"91.7540","0.0813","0.4773"
"91.8540","0.0817","0.5416"
"91.9540","0.0821","0.6212"
"92.0540","0.0826","0.7235"
"92.1540","0.0830","0.8517"
"92.2540","0.0834","1.0109"
"92.3540","0.0838","1.1966"
"92.4540","0.0842","1.4035"
"92.5540","0.0846","1.6078"
"92.6540","0.0851","1.8028"
"92.7540","0.0855","1.9862"
"92.8540","0.0859","2.1738"
"92.9540","0.0863","2.3914"
"93.0540","0.0867","2.6237"
"93.1540","0.0871","2.8447"
"93.2540","0.0876","3.0447"
"93.3540","0.0880","3.2436"
"93.4540","0.0884","3.4378"
"93.5540","0.0888","3.6507"
"93.6540","0.0892","3.9016"
"93.7540","0.0896","4.1361"
"93.8540","0.0901","4.3591"
"93.9540","0.0905","4.5801"
"94.0540","0.0909","4.8066"
"94.1540","0.0913","5.0263"
"94.2540","0.0917","5.2240"
"94.3540","0.0921","5.4107"
"94.4540","0.0926","5.6372"
"94.5540","0.0930","5.8617"
"94.6540","0.0934","6.0806"
"94.7540","0.0938","6.3054"
"94.8540","0.0942","6.5282"
"94.9540","0.0946","6.7416"
"95.0540","0.0951","6.9673"
"95.1540","0.0955","7.1857"
"95.2540","0.0959","7.3994"
"95.3540","0.0963","7.6189"
"95.4540","0.0967","7.8368"
"95.5540","0.0971","8.0419"
"95.6540","0.0976","8.2608"
"95.7540","0.0980","8.4750"
"95.8540","0.0984","8.6832"
"95.9540","0.0988","8.8949"
"96.0540","0.0992","9.1075"
"96.1540","0.0996","9.3125"
"96.2540","0.1001","9.5232"
"96.3540","0.1005","9.7257"
"96.4540","0.1009","9.9355"
"96.5540","0.1013","10.1379"
"96.6540","0.1017","10.3419"
"96.7540","0.1021","10.5473"
"96.8540","0.1026","10.7508"
"96.9540","0.1030","10.9477"
"97.0540","0.1034","11.1549"
"97.1540","0.1038","11.3573"
"97.2540","0.1042","11.5516"
"97.3540","0.1046","11.7563"
"97.4540","0.1051","11.9579"
"97.5540","0.1055","12.1557"
"97.6540","0.1059","12.3584"
"97.7540","0.1063","12.5579"
"97.8540","0.1067","12.7524"
"97.9540","0.1072","12.9520"
"98.0540","0.1076","13.1502"
"98.1540","0.1080","13.3439"
"98.2540","0.1084","13.5459"
"98.3540","0.1088","13.7420"
"98.4540","0.1092","13.9414"
"98.5540","0.1097","14.1366"
"98.6540","0.1101","14.3305"
"98.7540","0.1105","14.5251"
"98.8540","0.1109","14.7243"
"98.9540","0.1113","14.9138"
"99.0540","0.1117","15.1138"
"99.1540","0.1122","15.3119"
"99.2540","0.1126","15.5029"
"99.3540","0.1130","15.6994"
"99.4540","0.1134","15.8962"
"99.5540","0.1138","16.0828"
"99.6540","0.1142","16.2806"
"99.7540","0.1146","16.4763"
"99.8540","0.1151","16.6680"
"99.9540","0.1155","16.8639"
"100.0540","0.1159","17.0624"
"100.1540","0.1163","17.2515"
"100.2540","0.1167","17.4460"
"100.3540","0.1171","17.6412"
"100.4540","0.1176","17.8366"
"100.5540","0.1180","18.0332"
"100.6540","0.1184","18.2283"
"100.7540","0.1188","18.4254"
"100.8540","0.1192","18.6173"
"100.9540","0.1196","18.8077"
"101.0540","0.1201","19.0093"
"101.1540","0.1205","19.2034"
"101.2540","0.1209","19.3940"
"101.3540","0.1213","19.5899"
"101.4540","0.1217","19.7853"
"101.5540","0.1221","19.9745"
"101.6540","0.1226","20.1763"
"101.7540","0.1230","20.3696"
"101.8540","0.1234","20.5598"
"101.9540","0.1238","20.7576"
"102.0540","0.1242","20.9546"
"102.1540","0.1246","21.1436"
"102.2540","0.1251","21.3402"
"102.3540","0.1255","21.5369"
"102.4540","0.1259","21.7291"
"102.5540","0.1263","21.9251"
"102.6540","0.1267","22.1187"
"102.7540","0.1272","22.3139"
"102.8540","0.1276","22.5075"
"102.9540","0.1280","22.6988"
"103.0540","0.1284","22.8925"
"103.1540","0.1288","23.0837"
"103.2540","0.1292","23.2715"
"103.3540","0.1297","23.4719"
"103.4540","0.1301","23.6616"
"103.5540","0.1305","23.8486"
"103.6540","0.1309","24.0441"
"103.7540","0.1313","24.2347"
"103.8540","0.1317","24.4199"
"103.9540","0.1321","24.6123"
"104.0540","0.1326","24.8032"
"104.1540","0.1330","24.9882"
"104.2540","0.1334","25.1762"
"104.3540","0.1338","25.3632"
"104.4540","0.1342","25.5460"
"104.5540","0.1346","25.7301"
"104.6540","0.1351","25.9124"
"104.7540","0.1355","26.0954"
"104.8540","0.1359","26.2757"
"104.9540","0.1363","26.4568"
"105.0540","0.1367","26.6354"
"105.1540","0.1371","26.8104"
"105.2540","0.1376","26.9806"
"105.3540","0.1380","27.1564"
"105.4540","0.1384","27.3274"
"105.5540","0.1388","27.4915"
"105.6540","0.1392","27.6634"
"105.7540","0.1397","27.8271"
"105.8540","0.1401","27.9840"
"105.9540","0.1405","28.1491"
"106.0540","0.1409","28.3041"
"106.1540","0.1413","28.4553"
"106.2540","0.1417","28.6085"
"106.3540","0.1421","28.7531"
"106.4540","0.1426","28.8967"
"106.5540","0.1430","29.0415"
"106.6540","0.1434","29.1732"
"106.7540","0.1438","29.3092"
"106.8540","0.1442","29.4399"
"106.9540","0.1446","29.5635"
"107.0540","0.1451","29.6878"
"107.1540","0.1455","29.8053"
"107.2540","0.1459","29.9165"
"107.3540","0.1463","30.0261"
"107.4540","0.1467","30.1333"
"107.5540","0.1471","30.2299"
"107.6540","0.1476","30.3276"
"107.7540","0.1480","30.4213"
"107.8540","0.1484","30.5001"
"107.9540","0.1488","30.5890"
"108.0540","0.1492","30.6732"
"108.1540","0.1496","30.7451"
"108.2540","0.1501","30.8216"
"108.3540","0.1505","30.8967"
"108.4540","0.1509","30.9539"
"108.5540","0.1513","31.0207"
"108.6540","0.1517","31.0866"
"108.7540","0.1521","31.1433"
"108.8540","0.1526","31.2050"
"108.9540","0.1530","31.2606"
"109.0540","0.1534","31.3158"
"109.1540","0.1538","31.3714"
"109.2540","0.1542","31.4188"
"109.3540","0.1547","31.4736"
"109.4540","0.1551","31.5227"
"109.5540","0.1555","31.5704"
"109.6540","0.1559","31.6210"
"109.7540","0.1563","31.6721"
"109.8540","0.1567","31.7087"
"109.9540","0.1571","31.7586"
"110.0540","0.1576","31.8094"
"110.1540","0.1580","31.8492"
"110.2540","0.1584","31.8976"
"110.3540","0.1588","31.9429"
"110.4540","0.1592","31.9830"
"110.5540","0.1596","32.0232"
"110.6540","0.1601","32.0715"
"110.7540","0.1605","32.1141"
"110.8540","0.1609","32.1528"
"110.9540","0.1613","32.1981"
"111.0540","0.1617","32.2371"
"111.1540","0.1622","32.2815"
"111.2540","0.1626","32.3175"
"111.3540","0.1630","32.3644"
"111.4540","0.1634","32.4065"
"111.5540","0.1638","32.4446"
"111.6540","0.1642","32.4848"
"111.7540","0.1647","32.5307"
"111.8540","0.1651","32.5664"
"111.9540","0.1655","32.6117"
"112.0540","0.1659","32.6510"
"112.1540","0.1663","32.6848"
"112.2540","0.1667","32.7320"
"112.3540","0.1672","32.7747"
"112.4540","0.1676","32.8057"
"112.5540","0.1680","32.8508"
"112.6540","0.1684","32.8916"
"112.7540","0.1688","32.9302"
"112.8540","0.1692","32.9676"
"112.9540","0.1696","33.0109"
"113.0540","0.1701","33.0473"
"113.1540","0.1705","33.0882"
"113.2540","0.1709","33.1263"
"113.3540","0.1713","33.1712"
"113.4540","0.1717","33.2119"
"113.5540","0.1721","33.2508"
"113.6540","0.1726","33.2929"
"113.7540","0.1730","33.3326"
"113.8540","0.1734","33.3663"
"113.9540","0.1738","33.4133"
"114.0540","0.1742","33.4449"
"114.1540","0.1746","33.4749"
"114.2540","0.1751","33.5233"
"114.3540","0.1755","33.5669"
"114.4540","0.1759","33.6008"
"114.5540","0.1763","33.6489"
"114.6540","0.1767","33.6864"
"114.7540","0.1771","33.7231"
"114.8540","0.1776","33.7677"
"114.9540","0.1780","33.8047"
"115.0540","0.1784","33.8413"
"115.1540","0.1788","33.8832"
"115.2540","0.1792","33.9240"
"115.3540","0.1797","33.9668"
"115.4540","0.1801","34.0076"
"115.5540","0.1805","34.0444"
"115.6540","0.1809","34.0898"
"115.7540","0.1813","34.1285"
"115.8540","0.1817","34.1624"
"115.9540","0.1821","34.2069"
"116.0540","0.1826","34.2489"
"116.1540","0.1830","34.2848"
"116.2540","0.1834","34.3282"
"116.3540","0.1838","34.3680"
"116.4540","0.1842","34.4032"
"116.5540","0.1846","34.4462"
"116.6540","0.1851","34.4862"
"116.7540","0.1855","34.5217"
"116.8540","0.1859","34.5661"
"116.9540","0.1863","34.6065"
"117.0540","0.1867","34.6418"
"117.1540","0.1871","34.6832"
"117.2540","0.1876","34.7258"
"117.3540","0.1880","34.7615"
"117.4540","0.1884","34.8055"
"117.5540","0.1888","34.8446"
"117.6540","0.1892","34.8875"
"117.7540","0.1896","34.9270"
"117.8540","0.1901","34.9645"
"117.9540","0.1905","35.0050"
"118.0540","0.1909","35.0496"
"118.1540","0.1913","35.0840"
"118.2540","0.1917","35.1281"
"118.3540","0.1922","35.1696"
"118.4540","0.1926","35.2011"
"118.5540","0.1930","35.2475"
"118.6540","0.1934","35.2895"
"118.7540","0.1938","35.3253"
"118.8540","0.1942","35.3694"
"118.9540","0.1946","35.4056"
"119.0540","0.1951","35.4449"
"119.1540","0.1955","35.4855"
"119.2540","0.1959","35.5242"
"119.3540","0.1963","35.5638"
"119.4540","0.1967","35.6059"
"119.5540","0.1971","35.6388"
"119.6540","0.1976","35.6813"
"119.7540","0.1980","35.7213"
"119.8540","0.1984","35.7599"
"119.9540","0.1988","35.7989"
"120.0540","0.1992","35.8428"
"120.1540","0.1996","35.8809"
"120.2540","0.2001","35.9234"
"120.3540","0.2005","35.9613"
"120.4540","0.2009","35.9926"
"120.5540","0.2013","36.0340"
"120.6540","0.2017","36.0795"
"120.7540","0.2021","36.1112"
"120.8540","0.2026","36.1581"
"120.9540","0.2030","36.2009"
"121.0540","0.2034","36.2359"
"121.1540","0.2038","36.2785"
"121.2540","0.2042","36.3202"
"121.3540","0.2046","36.3557"
"121.4540","0.2051","36.3931"
"121.5540","0.2055","36.4340"
"121.6540","0.2059","36.4806"
"121.7540","0.2063","36.5194"
"121.8540","0.2067","36.5580"
"121.9540","0.2072","36.6004"
"122.0540","0.2076","36.6404"
"122.1540","0.2080","36.6778"
"122.2540","0.2084","36.7255"
"122.3540","0.2088","36.7636"
"122.4540","0.2092","36.8025"
"122.5540","0.2096","36.8448"
"122.6540","0.2101","36.8894"
"122.7540","0.2105","36.9222"
"122.8540","0.2109","36.9671"
"122.9540","0.2113","37.0121"
"123.0540","0.2117","37.0535"
"123.1540","0.2121","37.0950"
"123.2540","0.2126","37.1391"
"123.3540","0.2130","37.1778"
"123.4540","0.2134","37.2174"
"123.5540","0.2138","37.2608"
"123.6540","0.2142","37.3046"
"123.7540","0.2147","37.3433"
"123.8540","0.2151","37.3845"
"123.9540","0.2155","37.4297"
"124.0540","0.2159","37.4718"
"124.1540","0.2163","37.5096"
"124.2540","0.2167","37.5610"
"124.3540","0.2172","37.6000"
"124.4540","0.2176","37.6317"
"124.5540","0.2180","37.6796"
"124.6540","0.2184","37.7237"
"124.7540","0.2188","37.7590"
"124.8540","0.2192","37.8080"
"124.9540","0.2196","37.8487"
"125.0540","0.2201","37.8843"
"125.1540","0.2205","37.9292"
"125.2540","0.2209","37.9732"
"125.3540","0.2213","38.0109"
"125.4540","0.2217","38.0557"
"125.5540","0.2221","38.0927"
"125.6540","0.2226","38.1362"
"125.7540","0.2230","38.1696"
"125.8540","0.2234","38.2101"
"125.9290","0.2237","21.8415"

