Time measurement,Extension,Primary load measurement
(s),(in),(lbf)
"221.44500","0.0073","98.6664"
"221.64500","0.0073","99.4034"
"221.84500","0.0073","100.1236"
"222.04500","0.0074","100.8139"
"222.24500","0.0074","101.5181"
"222.44500","0.0074","102.1907"
"222.64500","0.0074","102.9105"
"222.84500","0.0075","103.6166"
"223.04500","0.0075","104.3558"
"223.24500","0.0076","105.0872"
"223.44500","0.0076","105.8002"
"223.64500","0.0076","106.4995"
"223.84500","0.0077","107.1936"
"224.04500","0.0077","107.8805"
"224.24500","0.0077","108.5613"
"224.44500","0.0077","109.2427"
"224.64500","0.0078","109.9419"
"224.84500","0.0078","110.6259"
"225.04500","0.0078","111.3280"
"225.24500","0.0079","112.0310"
"225.44500","0.0079","112.7139"
"225.64500","0.0080","113.3992"
"225.84500","0.0080","114.0768"
"226.04500","0.0080","114.7522"
"226.24500","0.0081","115.4096"
"226.44500","0.0081","116.0698"
"226.64500","0.0081","116.7362"
"226.84500","0.0081","117.4162"
"227.04500","0.0082","118.0936"
"227.24500","0.0082","118.7841"
"227.44500","0.0083","119.4673"
"227.64500","0.0083","120.1459"
"227.84500","0.0083","120.8263"
"228.04500","0.0084","121.4696"
"228.24500","0.0084","122.0940"
"228.44500","0.0084","122.6902"
"228.64500","0.0085","123.3038"
"228.84500","0.0085","123.9092"
"229.04500","0.0085","124.5266"
"229.24500","0.0085","125.1518"
"229.44500","0.0086","125.7916"
"229.64500","0.0086","126.4217"
"229.84500","0.0086","127.0663"
"230.04500","0.0087","127.6990"
"230.24500","0.0087","128.3095"
"230.44500","0.0087","128.9194"
"230.64500","0.0088","129.5281"
"230.84500","0.0088","130.1266"
"231.04500","0.0088","130.7347"
"231.24500","0.0089","131.3533"
"231.44500","0.0089","131.9700"
"231.64500","0.0089","132.5801"
"231.84500","0.0090","133.1776"
"232.04500","0.0090","133.7792"
"232.24500","0.0091","134.3830"
"232.44500","0.0091","134.9439"
"232.64500","0.0091","135.5103"
"232.84500","0.0091","136.0514"
"233.04500","0.0092","136.6111"
"233.24500","0.0092","137.1677"
"233.44500","0.0092","137.7415"
"233.64500","0.0093","138.3207"
"233.84500","0.0093","138.9172"
"234.04500","0.0094","139.4853"
"234.24500","0.0094","140.0624"
"234.44500","0.0094","140.6040"
"234.64500","0.0095","141.1327"
"234.84500","0.0095","141.6349"
"235.04500","0.0095","142.1435"
"235.24500","0.0095","142.6554"
"235.44500","0.0096","143.1723"
"235.64500","0.0096","143.6957"
"235.84500","0.0096","144.2245"
"236.04500","0.0097","144.7514"
"236.24500","0.0097","145.2444"
"236.44500","0.0098","145.7274"
"236.64500","0.0098","146.2013"
"236.84500","0.0098","146.6473"
"237.04500","0.0099","147.0824"
"237.24500","0.0099","147.5024"
"237.44500","0.0099","147.9183"
"237.64500","0.0100","148.3080"
"237.84500","0.0100","148.6833"
"238.04500","0.0100","149.0517"
"238.24500","0.0101","149.4059"
"238.44500","0.0101","149.7637"
"238.64500","0.0101","150.1001"
"238.84500","0.0102","150.4247"
"239.04500","0.0102","150.7554"
"239.24500","0.0102","151.0697"
"239.44500","0.0102","151.3953"
"239.64500","0.0103","151.7437"
"239.84500","0.0103","152.0833"
"240.04500","0.0103","152.4334"
"240.24500","0.0104","152.7853"
"240.44500","0.0104","153.1252"
"240.64500","0.0105","153.4737"
"240.84500","0.0105","153.8058"
"241.04500","0.0105","154.1117"
"241.24500","0.0105","154.4207"
"241.44500","0.0106","154.7311"
"241.64500","0.0106","155.0476"
"241.84500","0.0106","155.3855"
"242.04500","0.0107","155.7358"
"242.24500","0.0107","156.0979"
"242.44500","0.0107","156.4454"
"242.64500","0.0108","156.7905"
"242.84500","0.0108","157.1186"
"243.04500","0.0109","157.4239"
"243.24500","0.0109","157.7408"
"243.44500","0.0109","158.0575"
"243.64500","0.0110","158.3731"
"243.84500","0.0110","158.7028"
"244.04500","0.0110","159.0363"
"244.24500","0.0111","159.3557"
"244.44500","0.0111","159.6761"
"244.64500","0.0111","159.9857"
"244.84500","0.0112","160.3092"
"245.04500","0.0112","160.6140"
"245.24500","0.0112","160.9077"
"245.44500","0.0113","161.2031"
"245.64500","0.0113","161.4914"
"245.84500","0.0113","161.7902"
"246.04500","0.0113","162.1056"
"246.24500","0.0114","162.4326"
"246.44500","0.0114","162.7420"
"246.64500","0.0115","163.0505"
"246.84500","0.0115","163.3639"
"247.04500","0.0115","163.6732"
"247.24500","0.0116","163.9616"
"247.44500","0.0116","164.2320"
"247.64500","0.0116","164.5006"
"247.84500","0.0117","164.7744"
"248.04500","0.0117","165.0742"
"248.24500","0.0117","165.3674"
"248.44500","0.0118","165.6731"
"248.64500","0.0118","165.9740"
"248.73700","0.0118","166.1121"
"248.73800","0.0118","166.1132"
"248.73900","0.0118","166.1143"
"248.93900","0.0118","165.6767"
"249.13900","0.0118","165.1481"
"249.33900","0.0118","164.6435"
"249.53900","0.0118","164.0063"
"249.73900","0.0117","163.1302"
"249.93900","0.0117","162.1075"
"250.13900","0.0116","160.9654"
"250.33900","0.0116","159.8108"
"250.53900","0.0116","158.6205"
"250.73900","0.0115","157.4486"
"250.93900","0.0115","156.3012"
"251.13900","0.0114","155.1917"
"251.33900","0.0114","154.1185"
"251.53900","0.0114","153.0592"
"251.73900","0.0113","152.0055"
"251.93900","0.0113","150.9529"
"252.13900","0.0113","149.9029"
"252.33900","0.0112","148.8557"
"252.53900","0.0112","147.7855"
"252.73900","0.0112","146.7205"
"252.93900","0.0111","145.6531"
"253.13900","0.0111","144.5844"
"253.33900","0.0111","143.5531"
"253.53900","0.0110","142.5228"
"253.73900","0.0110","141.5048"
"253.93900","0.0110","140.4896"
"254.13900","0.0109","139.4968"
"254.33900","0.0109","138.5005"
"254.53900","0.0109","137.5142"
"254.73900","0.0108","136.5191"
"254.93900","0.0108","135.5231"
"255.13900","0.0108","134.5149"
"255.33900","0.0107","133.5210"
"255.53900","0.0107","132.5515"
"255.73900","0.0107","131.5791"
"255.93900","0.0106","130.6212"
"256.13900","0.0106","129.6615"
"256.33900","0.0106","128.6887"
"256.53900","0.0105","127.7274"
"256.73900","0.0105","126.7424"
"256.93900","0.0105","125.7660"
"257.13900","0.0104","124.8023"
"257.33900","0.0104","123.8452"
"257.53900","0.0104","122.9087"
"257.73900","0.0103","121.9650"
"257.93900","0.0103","121.0325"
"258.13900","0.0103","120.1055"
"258.33900","0.0102","119.1751"
"258.53900","0.0102","118.2512"
"258.73900","0.0102","117.3143"
"258.93900","0.0101","116.3807"
"259.13900","0.0101","115.4360"
"259.33900","0.0101","114.4868"
"259.53900","0.0100","113.5515"
"259.73900","0.0100","112.6304"
"259.93900","0.0100","111.7230"
"260.13900","0.0099","110.8232"
"260.33900","0.0099","109.9391"
"260.53900","0.0099","109.0551"
"260.73900","0.0098","108.1889"
"260.93900","0.0098","107.3064"
"261.13900","0.0098","106.4263"
"261.33900","0.0097","105.5241"
"261.53900","0.0097","104.6254"
"261.73900","0.0097","103.7248"
"261.93900","0.0096","102.8389"
"262.13900","0.0096","101.9625"
"262.33900","0.0096","101.0903"
"262.53900","0.0095","100.2239"
"262.73900","0.0095","99.3555"
"262.93900","0.0095","98.4793"
"263.13900","0.0094","97.6027"
"263.33900","0.0094","96.7365"
"263.53900","0.0094","95.8678"
"263.73900","0.0093","95.0165"
"263.93900","0.0093","94.1709"
"264.13900","0.0093","93.3268"
"264.33900","0.0092","92.4872"
"264.53900","0.0092","91.6653"
"264.73900","0.0092","90.8232"
"264.93900","0.0091","89.9892"
"265.13900","0.0091","89.1604"
"265.33900","0.0091","88.3033"
"265.53900","0.0090","87.4563"
"265.73900","0.0090","86.6097"
"265.93900","0.0090","85.7903"
"266.13900","0.0089","84.9805"
"266.33900","0.0089","84.1752"
"266.53900","0.0089","83.4002"
"266.73900","0.0088","82.6064"
"266.93900","0.0088","81.8186"
"267.13900","0.0088","81.0423"
"267.33900","0.0087","80.2504"
"267.53900","0.0087","79.4430"
"267.73900","0.0087","78.6454"
"267.93900","0.0086","77.8366"
"268.13900","0.0086","77.0277"
"268.33900","0.0086","76.2383"
"268.53900","0.0085","75.4633"
"268.73900","0.0085","74.6948"
"268.93900","0.0085","73.9008"
"269.13900","0.0084","73.1163"
"269.33900","0.0084","72.3272"
"269.53900","0.0084","71.5528"
"269.73900","0.0083","70.7646"
"269.93900","0.0083","70.0002"
"270.13900","0.0083","69.2579"
"270.33900","0.0082","68.5220"
"270.53900","0.0082","67.7799"
"270.73900","0.0082","67.0514"
"270.93900","0.0081","66.3105"
"271.13900","0.0081","65.5821"
"271.33900","0.0081","64.8398"
"271.53900","0.0080","64.1067"
"271.73900","0.0080","63.3720"
"271.93900","0.0080","62.6282"
"272.13900","0.0079","61.8952"
"272.33900","0.0079","61.1525"
"272.53900","0.0079","60.4233"
"272.73900","0.0078","59.7181"
"272.93900","0.0078","59.0160"
"273.13900","0.0078","58.3061"
"273.33900","0.0077","57.6083"
"273.53900","0.0077","56.9116"
"273.73900","0.0077","56.2079"
"273.93900","0.0076","55.5008"
"274.13900","0.0076","54.7766"
"274.33900","0.0076","54.0540"
"274.53900","0.0075","53.3301"
"274.73900","0.0075","52.6316"
"274.93900","0.0075","51.9399"
"275.13900","0.0074","51.2510"
"275.33900","0.0074","50.5589"
"275.53900","0.0074","49.8642"
"275.73900","0.0073","49.1705"
"275.93900","0.0073","48.4808"
"276.13900","0.0073","47.7987"
"276.33900","0.0072","47.1102"
"276.53900","0.0072","46.4425"
"276.73900","0.0072","45.7803"
"276.93900","0.0071","45.1227"
"277.13900","0.0071","44.4678"
"277.33900","0.0071","43.8095"
"277.53900","0.0070","43.1543"
"277.73900","0.0070","42.4893"
"277.93900","0.0070","41.8269"
"278.13900","0.0069","41.1388"
"278.33900","0.0069","40.4523"
"278.53900","0.0069","39.7759"
"278.73900","0.0068","39.1188"
"278.93900","0.0068","38.4457"
"279.13900","0.0068","37.7931"
"279.33900","0.0067","37.1308"
"279.53900","0.0067","36.4780"
"279.73900","0.0067","35.8407"
"279.93900","0.0066","35.2001"
"280.13900","0.0066","34.5474"
"280.33900","0.0066","33.8846"
"280.53900","0.0065","33.2251"
"280.73900","0.0065","32.5659"
"280.93900","0.0065","31.9169"
"281.13900","0.0064","31.2665"
"281.33900","0.0064","30.6351"
"281.53900","0.0064","29.9999"
"281.73900","0.0063","29.3610"
"281.93900","0.0063","28.7180"
"282.13900","0.0063","28.0654"
"282.33900","0.0062","27.4189"
"282.53900","0.0062","26.7750"
"282.73900","0.0062","26.1420"
"282.93900","0.0061","25.5268"
"283.13900","0.0061","24.9021"
"283.33900","0.0061","24.2815"
"283.53900","0.0060","23.6793"
"283.73900","0.0060","23.0559"
"283.93900","0.0060","22.4341"
"284.13900","0.0059","21.8187"
"284.33900","0.0059","21.1898"
"284.53900","0.0059","20.5520"
"284.73900","0.0058","19.9137"
"284.93900","0.0058","19.2786"
"285.13900","0.0058","18.6599"
"285.33900","0.0057","18.0319"
"285.53900","0.0057","17.4327"
"285.73900","0.0057","16.8333"
"285.93900","0.0056","16.2242"
"286.13900","0.0056","15.6432"
"286.33900","0.0056","15.0503"
"286.53900","0.0055","14.4536"
"286.73900","0.0055","13.8626"
"286.93900","0.0055","13.2459"
"287.13900","0.0054","12.6395"
"287.33900","0.0054","12.0378"
"287.53900","0.0054","11.4479"
"287.73900","0.0053","10.8565"
"287.93900","0.0053","10.2624"
"288.13900","0.0053","9.6776"
"288.33900","0.0052","9.0832"
"288.53900","0.0052","8.4857"
"288.73900","0.0052","7.8838"
"288.93900","0.0051","7.2817"
"289.13900","0.0051","6.6801"
"289.33900","0.0051","6.1160"
"289.53900","0.0050","5.5250"
"289.73900","0.0050","4.9436"
"289.93900","0.0050","4.3652"
"290.13900","0.0049","3.7899"
"290.33900","0.0049","3.2079"
"290.53900","0.0049","2.6404"
"290.73900","0.0048","2.0604"
"290.93900","0.0048","1.4713"
"291.13900","0.0048","0.8850"
"291.33900","0.0047","0.3103"
"291.45000","0.0047","-0.0030"
"291.45100","0.0047","-0.0062"
"291.45200","0.0047","-0.0094"
"291.65200","0.0052","14.3165"
"291.85200","0.0061","38.6714"
"292.05200","0.0069","61.5871"
"292.25200","0.0077","83.1532"
"292.45200","0.0086","103.3663"
"292.65200","0.0094","121.4835"
"292.85200","0.0102","139.0233"
"293.05200","0.0111","155.2438"
"293.25200","0.0119","170.2344"
"293.45200","0.0127","180.5112"
"293.65200","0.0136","186.9663"
"293.79600","0.0142","190.8034"
"293.79700","0.0142","190.8291"
"293.79800","0.0142","190.8551"
"293.99800","0.0141","182.5658"
"294.19800","0.0137","169.6387"
"294.39800","0.0133","156.5950"
"294.59800","0.0129","144.6059"
"294.79800","0.0124","132.3296"
"294.99800","0.0120","121.0869"
"295.19800","0.0116","110.2935"
"295.39800","0.0112","99.8365"
"295.59800","0.0108","89.6622"
"295.79800","0.0103","80.1031"
"295.99800","0.0099","70.8684"
"296.19800","0.0095","62.3144"
"296.39800","0.0091","53.6866"
"296.59800","0.0087","45.2824"
"296.79800","0.0083","36.6831"
"296.99800","0.0078","28.7613"
"297.19800","0.0074","20.9516"
"297.39800","0.0070","13.2445"
"297.59800","0.0066","5.5699"
"297.74700","0.0063","-0.0212"
"297.74800","0.0063","-0.0580"
"297.74900","0.0063","-0.0949"
"297.94900","0.0068","14.6883"
"298.14900","0.0076","39.0619"
"298.34900","0.0084","62.5470"
"298.54900","0.0093","83.8013"
"298.74900","0.0101","103.5693"
"298.94900","0.0109","121.9206"
"299.14900","0.0117","139.3682"
"299.34900","0.0126","156.5360"
"299.54900","0.0134","172.7883"
"299.74900","0.0142","187.5365"
"299.94900","0.0151","195.4111"
"300.14900","0.0159","197.2275"
"300.29300","0.0165","198.0724"
"300.29400","0.0165","198.0771"
"300.29500","0.0165","198.0816"
"300.49500","0.0165","188.6788"
"300.69500","0.0161","176.0832"
"300.89500","0.0156","163.2844"
"301.09500","0.0152","151.1692"
"301.29500","0.0148","139.6341"
"301.49500","0.0144","128.2716"
"301.69500","0.0140","117.2406"
"301.89500","0.0135","106.9117"
"302.09500","0.0131","96.9829"
"302.29500","0.0127","87.9012"
"302.49500","0.0123","78.4860"
"302.69500","0.0119","69.9859"
"302.89500","0.0115","61.3077"
"303.09500","0.0110","52.8565"
"303.29500","0.0106","44.6845"
"303.49500","0.0102","36.7579"
"303.69500","0.0098","28.8377"
"303.89500","0.0094","21.2860"
"304.09500","0.0090","13.5144"
"304.29500","0.0085","6.2679"
"304.45500","0.0082","-0.0332"
"304.45600","0.0082","-0.0707"
"304.45700","0.0082","-0.1081"
"304.65700","0.0087","15.0921"
"304.85700","0.0095","39.4407"
"305.05700","0.0103","62.3506"
"305.25700","0.0112","83.6053"
"305.45700","0.0120","103.0583"
"305.65700","0.0128","121.5618"
"305.85700","0.0137","139.1071"
"306.05700","0.0145","156.1196"
"306.25700","0.0153","172.5283"
"306.45700","0.0162","188.0093"
"306.65700","0.0170","200.2328"
"306.85700","0.0178","199.9838"
"307.05700","0.0187","200.1013"
"307.10800","0.0189","200.0895"
"307.10900","0.0189","200.0924"
"307.11000","0.0189","200.0955"
"307.31000","0.0188","190.5284"
"307.51000","0.0184","177.7915"
"307.71000","0.0180","165.7748"
"307.91000","0.0176","153.5538"
"308.11000","0.0172","142.1740"
"308.31000","0.0167","130.7058"
"308.51000","0.0163","119.9775"
"308.71000","0.0159","109.7504"
"308.91000","0.0155","100.1655"
"309.11000","0.0151","90.7233"
"309.31000","0.0146","81.6347"
"309.51000","0.0142","72.7902"
"309.71000","0.0138","64.3151"
"309.91000","0.0134","55.8704"
"310.11000","0.0130","47.8536"
"310.31000","0.0126","39.7843"
"310.51000","0.0121","31.8824"
"310.71000","0.0117","24.3323"
"310.91000","0.0113","16.6822"
"311.11000","0.0109","9.0832"
"311.31000","0.0105","1.8953"
"311.36200","0.0104","-0.0350"
"311.36300","0.0104","-0.0710"
"311.36400","0.0104","-0.1071"
"311.56400","0.0115","34.1583"
"311.76400","0.0132","78.5179"
"311.96400","0.0148","117.1677"
"312.16400","0.0165","152.0139"
"312.36400","0.0182","184.6121"
"312.56400","0.0198","187.0295"
"312.76400","0.0215","188.5259"
"312.96400","0.0232","187.8331"
"313.16400","0.0248","183.3662"
"313.36400","0.0265","170.8642"
"313.55900","0.0281","94.6451"

