database,series,point,al_wt,mn_wt,ni_wt,si_wt,c_wt,T_C,label,fraction,alpha_solvus_C,solidus_C
mpea-02b,C_measured,measured,6.24,31.78,4.81,1.11,0.105,1000.0,A1_FCC,1.000000000003398,,1300.0
mpea-02b,C_measured,measured,6.24,31.78,4.81,1.11,0.105,1010.0,A1_FCC,1.0000000000054776,,1300.0
mpea-02b,C_measured,measured,6.24,31.78,4.81,1.11,0.105,1020.0,A1_FCC,1.0000000000007587,,1300.0
mpea-02b,C_measured,measured,6.24,31.78,4.81,1.11,0.105,1030.0,A1_FCC,0.9999999999971058,,1300.0
mpea-02b,C_measured,measured,6.24,31.78,4.81,1.11,0.105,1040.0,A1_FCC,1.0000000000189704,,1300.0
mpea-02b,C_measured,measured,6.24,31.78,4.81,1.11,0.105,1050.0,A1_FCC,1.000000000009167,,1300.0
mpea-02b,C_measured,measured,6.24,31.78,4.81,1.11,0.105,1060.0,A1_FCC,0.9647941865398569,,1300.0
mpea-02b,C_measured,measured,6.24,31.78,4.81,1.11,0.105,1060.0,B2_BCC[A2],0.035205813470569475,,1300.0
mpea-02b,C_measured,measured,6.24,31.78,4.81,1.11,0.105,1070.0,A1_FCC,0.9126711391970511,,1300.0
mpea-02b,C_measured,measured,6.24,31.78,4.81,1.11,0.105,1070.0,B2_BCC[A2],0.08732886075954165,,1300.0
mpea-02b,C_measured,measured,6.24,31.78,4.81,1.11,0.105,1080.0,B2_BCC[A2],0.14019294002193275,,1300.0
mpea-02b,C_measured,measured,6.24,31.78,4.81,1.11,0.105,1080.0,A1_FCC,0.8598070599691408,,1300.0
mpea-02b,C_measured,measured,6.24,31.78,4.81,1.11,0.105,1090.0,A1_FCC,0.8064048033988914,,1300.0
mpea-02b,C_measured,measured,6.24,31.78,4.81,1.11,0.105,1090.0,B2_BCC[A2],0.19359519659122815,,1300.0
mpea-02b,C_measured,measured,6.24,31.78,4.81,1.11,0.105,1100.0,A1_FCC,0.7527316118784275,,1300.0
mpea-02b,C_measured,measured,6.24,31.78,4.81,1.11,0.105,1100.0,B2_BCC[A2],0.24726838811881038,,1300.0
mpea-02b,C_measured,measured,6.24,31.78,4.81,1.11,0.105,1110.0,B2_BCC[A2],0.3008764107638793,,1300.0
mpea-02b,C_measured,measured,6.24,31.78,4.81,1.11,0.105,1110.0,A1_FCC,0.6991235893049111,,1300.0
mpea-02b,C_measured,measured,6.24,31.78,4.81,1.11,0.105,1120.0,B2_BCC[A2],0.3540162502603052,,1300.0
mpea-02b,C_measured,measured,6.24,31.78,4.81,1.11,0.105,1120.0,A1_FCC,0.6459837497425989,,1300.0
mpea-02b,C_measured,measured,6.24,31.78,4.81,1.11,0.105,1130.0,B2_BCC[A2],0.40622960862064,,1300.0
mpea-02b,C_measured,measured,6.24,31.78,4.81,1.11,0.105,1130.0,A1_FCC,0.5937703913798759,,1300.0
mpea-02b,C_measured,measured,6.24,31.78,4.81,1.11,0.105,1140.0,A1_FCC,0.5429734271216736,,1300.0
mpea-02b,C_measured,measured,6.24,31.78,4.81,1.11,0.105,1140.0,B2_BCC[A2],0.4570265728887622,,1300.0
mpea-02b,C_measured,measured,6.24,31.78,4.81,1.11,0.105,1150.0,A1_FCC,0.4940788858941139,,1300.0
mpea-02b,C_measured,measured,6.24,31.78,4.81,1.11,0.105,1150.0,B2_BCC[A2],0.5059211141046902,,1300.0
mpea-02b,C_measured,measured,6.24,31.78,4.81,1.11,0.105,1160.0,B2_BCC[A2],0.5524741160004084,,1300.0
mpea-02b,C_measured,measured,6.24,31.78,4.81,1.11,0.105,1160.0,A1_FCC,0.44752588398846305,,1300.0
mpea-02b,C_measured,measured,6.24,31.78,4.81,1.11,0.105,1170.0,B2_BCC[A2],0.5963355756824372,,1300.0
mpea-02b,C_measured,measured,6.24,31.78,4.81,1.11,0.105,1170.0,A1_FCC,0.40366442429865956,,1300.0
mpea-02b,C_measured,measured,6.24,31.78,4.81,1.11,0.105,1180.0,A1_FCC,0.3627239873274787,,1300.0
mpea-02b,C_measured,measured,6.24,31.78,4.81,1.11,0.105,1180.0,B2_BCC[A2],0.6372760126759961,,1300.0
mpea-02b,C_measured,measured,6.24,31.78,4.81,1.11,0.105,1190.0,B2_BCC[A2],0.6751996230601938,,1300.0
mpea-02b,C_measured,measured,6.24,31.78,4.81,1.11,0.105,1190.0,A1_FCC,0.324800376944132,,1300.0
mpea-02b,C_measured,measured,6.24,31.78,4.81,1.11,0.105,1200.0,B2_BCC[A2],0.7101375057332322,,1300.0
mpea-02b,C_measured,measured,6.24,31.78,4.81,1.11,0.105,1200.0,A1_FCC,0.28986249429831645,,1300.0
mpea-02b,C_measured,measured,6.24,31.78,4.81,1.11,0.105,1210.0,B2_BCC[A2],0.7422253298219484,,1300.0
mpea-02b,C_measured,measured,6.24,31.78,4.81,1.11,0.105,1210.0,A1_FCC,0.2577746701731607,,1300.0
mpea-02b,C_measured,measured,6.24,31.78,4.81,1.11,0.105,1220.0,A1_FCC,0.22832684310391446,,1300.0
mpea-02b,C_measured,measured,6.24,31.78,4.81,1.11,0.105,1220.0,B2_BCC[A2],0.7716731569356088,,1300.0
mpea-02b,C_measured,measured,6.24,31.78,4.81,1.11,0.105,1230.0,A1_FCC,0.20126505940918582,,1300.0
mpea-02b,C_measured,measured,6.24,31.78,4.81,1.11,0.105,1230.0,B2_BCC[A2],0.7987349405838806,,1300.0
mpea-02b,C_measured,measured,6.24,31.78,4.81,1.11,0.105,1240.0,A1_FCC,0.1763172619111448,,1300.0
mpea-02b,C_measured,measured,6.24,31.78,4.81,1.11,0.105,1240.0,B2_BCC[A2],0.8236827380932218,,1300.0
mpea-02b,C_measured,measured,6.24,31.78,4.81,1.11,0.105,1250.0,A1_FCC,0.153231986595891,,1300.0
mpea-02b,C_measured,measured,6.24,31.78,4.81,1.11,0.105,1250.0,B2_BCC[A2],0.8467680133966822,,1300.0
mpea-02b,C_measured,measured,6.24,31.78,4.81,1.11,0.105,1260.0,A1_FCC,0.1317123431956631,,1300.0
mpea-02b,C_measured,measured,6.24,31.78,4.81,1.11,0.105,1260.0,B2_BCC[A2],0.8682876567801198,,1300.0
mpea-02b,C_measured,measured,6.24,31.78,4.81,1.11,0.105,1270.0,A1_FCC,0.11154537252640899,,1300.0
mpea-02b,C_measured,measured,6.24,31.78,4.81,1.11,0.105,1270.0,B2_BCC[A2],0.8884546274840522,,1300.0
mpea-02b,C_measured,measured,6.24,31.78,4.81,1.11,0.105,1280.0,A1_FCC,0.09251775309345912,,1300.0
mpea-02b,C_measured,measured,6.24,31.78,4.81,1.11,0.105,1280.0,B2_BCC[A2],0.907482246884575,,1300.0
mpea-02b,C_measured,measured,6.24,31.78,4.81,1.11,0.105,1290.0,A1_FCC,0.07443800824217714,,1300.0
mpea-02b,C_measured,measured,6.24,31.78,4.81,1.11,0.105,1290.0,B2_BCC[A2],0.925561991744964,,1300.0
mpea-02b,C_measured,measured,6.24,31.78,4.81,1.11,0.105,1300.0,LIQUID,0.0368609064956759,,1300.0
mpea-02b,C_measured,measured,6.24,31.78,4.81,1.11,0.105,1300.0,B2_BCC[A2],0.9631390934725498,,1300.0
mpea-02b,C_measured,measured,6.24,31.78,4.81,1.11,0.105,1310.0,LIQUID,0.050761636602323155,,1300.0
mpea-02b,C_measured,measured,6.24,31.78,4.81,1.11,0.105,1310.0,B2_BCC[A2],0.9492383633870322,,1300.0
mpea-02b,C_measured,measured,6.24,31.78,4.81,1.11,0.105,1320.0,LIQUID,0.06919307842774512,,1300.0
mpea-02b,C_measured,measured,6.24,31.78,4.81,1.11,0.105,1320.0,B2_BCC[A2],0.9308069215620622,,1300.0
mpea-02b,C_measured,measured,6.24,31.78,4.81,1.11,0.105,1330.0,LIQUID,0.3540491396307312,,1300.0
mpea-02b,C_measured,measured,6.24,31.78,4.81,1.11,0.105,1330.0,A1_FCC,0.6459508604159233,,1300.0
mpea-02b,C_measured,measured,6.24,31.78,4.81,1.11,0.105,1340.0,LIQUID,0.6800652728968902,,1300.0
mpea-02b,C_measured,measured,6.24,31.78,4.81,1.11,0.105,1340.0,A1_FCC,0.31993472716263144,,1300.0
mpea-02b,C_measured,measured,6.24,31.78,4.81,1.11,0.105,1350.0,LIQUID,0.17981895442628015,,1300.0
mpea-02b,C_measured,measured,6.24,31.78,4.81,1.11,0.105,1350.0,B2_BCC[A2],0.8201810455818331,,1300.0
mpea-02b,C_measured,measured,6.24,31.78,4.81,1.11,0.105,1360.0,LIQUID,0.25375548723176855,,1300.0
mpea-02b,C_measured,measured,6.24,31.78,4.81,1.11,0.105,1360.0,B2_BCC[A2],0.7462445127552625,,1300.0
mpea-02b,C_measured,measured,6.24,31.78,4.81,1.11,0.105,1370.0,LIQUID,0.36162154886826814,,1300.0
mpea-02b,C_measured,measured,6.24,31.78,4.81,1.11,0.105,1370.0,B2_BCC[A2],0.6383784510952765,,1300.0
mpea-02b,C_measured,measured,6.24,31.78,4.81,1.11,0.105,1380.0,LIQUID,0.5136037476149498,,1300.0
mpea-02b,C_measured,measured,6.24,31.78,4.81,1.11,0.105,1380.0,B2_BCC[A2],0.4863962523621737,,1300.0
mpea-02b,C_measured,measured,6.24,31.78,4.81,1.11,0.105,1390.0,LIQUID,0.7160941433299953,,1300.0
mpea-02b,C_measured,measured,6.24,31.78,4.81,1.11,0.105,1390.0,B2_BCC[A2],0.2839058567208137,,1300.0
mpea-02b,C_measured,measured,6.24,31.78,4.81,1.11,0.105,1400.0,LIQUID,0.9999999999930586,,1300.0
mpea-02b,C_measured,as_made,6.4,32.3,4.6,2.2,0.1,1000.0,A1_FCC,1.0000000000158697,,1300.0
mpea-02b,C_measured,as_made,6.4,32.3,4.6,2.2,0.1,1010.0,A1_FCC,1.0000000000189886,,1300.0
mpea-02b,C_measured,as_made,6.4,32.3,4.6,2.2,0.1,1020.0,A1_FCC,0.9999999999927749,,1300.0
mpea-02b,C_measured,as_made,6.4,32.3,4.6,2.2,0.1,1030.0,A1_FCC,0.9999999999986401,,1300.0
mpea-02b,C_measured,as_made,6.4,32.3,4.6,2.2,0.1,1040.0,B2_BCC[A2],0.04322611581184894,,1300.0
mpea-02b,C_measured,as_made,6.4,32.3,4.6,2.2,0.1,1040.0,A1_FCC,0.9567738841824911,,1300.0
mpea-02b,C_measured,as_made,6.4,32.3,4.6,2.2,0.1,1050.0,A1_FCC,0.9074065636856246,,1300.0
mpea-02b,C_measured,as_made,6.4,32.3,4.6,2.2,0.1,1050.0,B2_BCC[A2],0.09259343630847325,,1300.0
mpea-02b,C_measured,as_made,6.4,32.3,4.6,2.2,0.1,1060.0,B2_BCC[A2],0.1427710738674526,,1300.0
mpea-02b,C_measured,as_made,6.4,32.3,4.6,2.2,0.1,1060.0,A1_FCC,0.8572289261438193,,1300.0
mpea-02b,C_measured,as_made,6.4,32.3,4.6,2.2,0.1,1070.0,A1_FCC,0.8064048266094462,,1300.0
mpea-02b,C_measured,as_made,6.4,32.3,4.6,2.2,0.1,1070.0,B2_BCC[A2],0.19359517339722931,,1300.0
mpea-02b,C_measured,as_made,6.4,32.3,4.6,2.2,0.1,1080.0,B2_BCC[A2],0.24484402242611508,,1300.0
mpea-02b,C_measured,as_made,6.4,32.3,4.6,2.2,0.1,1080.0,A1_FCC,0.7551559775442002,,1300.0
mpea-02b,C_measured,as_made,6.4,32.3,4.6,2.2,0.1,1090.0,A1_FCC,0.7037685222614426,,1300.0
mpea-02b,C_measured,as_made,6.4,32.3,4.6,2.2,0.1,1090.0,B2_BCC[A2],0.296231477760229,,1300.0
mpea-02b,C_measured,as_made,6.4,32.3,4.6,2.2,0.1,1100.0,A1_FCC,0.6525951631134586,,1300.0
mpea-02b,C_measured,as_made,6.4,32.3,4.6,2.2,0.1,1100.0,B2_BCC[A2],0.34740483686652573,,1300.0
mpea-02b,C_measured,as_made,6.4,32.3,4.6,2.2,0.1,1110.0,B2_BCC[A2],0.3979502319990425,,1300.0
mpea-02b,C_measured,as_made,6.4,32.3,4.6,2.2,0.1,1110.0,A1_FCC,0.6020497679992513,,1300.0
mpea-02b,C_measured,as_made,6.4,32.3,4.6,2.2,0.1,1120.0,B2_BCC[A2],0.44740851234031576,,1300.0
mpea-02b,C_measured,as_made,6.4,32.3,4.6,2.2,0.1,1120.0,A1_FCC,0.5525914876458419,,1300.0
mpea-02b,C_measured,as_made,6.4,32.3,4.6,2.2,0.1,1130.0,B2_BCC[A2],0.4953030981454884,,1300.0
mpea-02b,C_measured,as_made,6.4,32.3,4.6,2.2,0.1,1130.0,A1_FCC,0.5046969018574454,,1300.0
mpea-02b,C_measured,as_made,6.4,32.3,4.6,2.2,0.1,1140.0,B2_BCC[A2],0.5411780798619091,,1300.0
mpea-02b,C_measured,as_made,6.4,32.3,4.6,2.2,0.1,1140.0,A1_FCC,0.4588219201260663,,1300.0
mpea-02b,C_measured,as_made,6.4,32.3,4.6,2.2,0.1,1150.0,B2_BCC[A2],0.5846406352217159,,1300.0
mpea-02b,C_measured,as_made,6.4,32.3,4.6,2.2,0.1,1150.0,A1_FCC,0.4153593647757284,,1300.0
mpea-02b,C_measured,as_made,6.4,32.3,4.6,2.2,0.1,1160.0,B2_BCC[A2],0.6253985884026017,,1300.0
mpea-02b,C_measured,as_made,6.4,32.3,4.6,2.2,0.1,1160.0,A1_FCC,0.3746014115353573,,1300.0
mpea-02b,C_measured,as_made,6.4,32.3,4.6,2.2,0.1,1170.0,B2_BCC[A2],0.6632839589979055,,1300.0
mpea-02b,C_measured,as_made,6.4,32.3,4.6,2.2,0.1,1170.0,A1_FCC,0.33671604098474606,,1300.0
mpea-02b,C_measured,as_made,6.4,32.3,4.6,2.2,0.1,1180.0,A1_FCC,0.3017426335229602,,1300.0
mpea-02b,C_measured,as_made,6.4,32.3,4.6,2.2,0.1,1180.0,B2_BCC[A2],0.6982573664856453,,1300.0
mpea-02b,C_measured,as_made,6.4,32.3,4.6,2.2,0.1,1190.0,A1_FCC,0.2696056980914201,,1300.0
mpea-02b,C_measured,as_made,6.4,32.3,4.6,2.2,0.1,1190.0,B2_BCC[A2],0.7303943019031154,,1300.0
mpea-02b,C_measured,as_made,6.4,32.3,4.6,2.2,0.1,1200.0,A1_FCC,0.24014069774047953,,1300.0
mpea-02b,C_measured,as_made,6.4,32.3,4.6,2.2,0.1,1200.0,B2_BCC[A2],0.7598593022526763,,1300.0
mpea-02b,C_measured,as_made,6.4,32.3,4.6,2.2,0.1,1210.0,A1_FCC,0.21312418143458114,,1300.0
mpea-02b,C_measured,as_made,6.4,32.3,4.6,2.2,0.1,1210.0,B2_BCC[A2],0.786875818566233,,1300.0
mpea-02b,C_measured,as_made,6.4,32.3,4.6,2.2,0.1,1220.0,A1_FCC,0.1883017835811248,,1300.0
mpea-02b,C_measured,as_made,6.4,32.3,4.6,2.2,0.1,1220.0,B2_BCC[A2],0.8116982163992051,,1300.0
mpea-02b,C_measured,as_made,6.4,32.3,4.6,2.2,0.1,1230.0,A1_FCC,0.16541045785436237,,1300.0
mpea-02b,C_measured,as_made,6.4,32.3,4.6,2.2,0.1,1230.0,B2_BCC[A2],0.8345895421381808,,1300.0
mpea-02b,C_measured,as_made,6.4,32.3,4.6,2.2,0.1,1240.0,A1_FCC,0.14419394526947055,,1300.0
mpea-02b,C_measured,as_made,6.4,32.3,4.6,2.2,0.1,1240.0,B2_BCC[A2],0.8558060547544724,,1300.0
mpea-02b,C_measured,as_made,6.4,32.3,4.6,2.2,0.1,1250.0,A1_FCC,0.1244290510655912,,1300.0
mpea-02b,C_measured,as_made,6.4,32.3,4.6,2.2,0.1,1250.0,B2_BCC[A2],0.8755709489225824,,1300.0
mpea-02b,C_measured,as_made,6.4,32.3,4.6,2.2,0.1,1260.0,A1_FCC,0.10586336664924682,,1300.0
mpea-02b,C_measured,as_made,6.4,32.3,4.6,2.2,0.1,1260.0,B2_BCC[A2],0.8941366333393023,,1300.0
mpea-02b,C_measured,as_made,6.4,32.3,4.6,2.2,0.1,1270.0,A1_FCC,0.08832158328795711,,1300.0
mpea-02b,C_measured,as_made,6.4,32.3,4.6,2.2,0.1,1270.0,B2_BCC[A2],0.9116784167189266,,1300.0
mpea-02b,C_measured,as_made,6.4,32.3,4.6,2.2,0.1,1280.0,A1_FCC,0.0716305761430843,,1300.0
mpea-02b,C_measured,as_made,6.4,32.3,4.6,2.2,0.1,1280.0,B2_BCC[A2],0.9283694238594793,,1300.0
mpea-02b,C_measured,as_made,6.4,32.3,4.6,2.2,0.1,1290.0,A1_FCC,0.05563649346056831,,1300.0
mpea-02b,C_measured,as_made,6.4,32.3,4.6,2.2,0.1,1290.0,B2_BCC[A2],0.9443635065572741,,1300.0
mpea-02b,C_measured,as_made,6.4,32.3,4.6,2.2,0.1,1300.0,LIQUID,0.0343336676112792,,1300.0
mpea-02b,C_measured,as_made,6.4,32.3,4.6,2.2,0.1,1300.0,B2_BCC[A2],0.9656663323946859,,1300.0
mpea-02b,C_measured,as_made,6.4,32.3,4.6,2.2,0.1,1310.0,LIQUID,0.04843002741583857,,1300.0
mpea-02b,C_measured,as_made,6.4,32.3,4.6,2.2,0.1,1310.0,B2_BCC[A2],0.9515699725884635,,1300.0
mpea-02b,C_measured,as_made,6.4,32.3,4.6,2.2,0.1,1320.0,LIQUID,0.06729973441800542,,1300.0
mpea-02b,C_measured,as_made,6.4,32.3,4.6,2.2,0.1,1320.0,B2_BCC[A2],0.9327002655770303,,1300.0
mpea-02b,C_measured,as_made,6.4,32.3,4.6,2.2,0.1,1330.0,LIQUID,0.48186939627440084,,1300.0
mpea-02b,C_measured,as_made,6.4,32.3,4.6,2.2,0.1,1330.0,A1_FCC,0.5181306036764974,,1300.0
mpea-02b,C_measured,as_made,6.4,32.3,4.6,2.2,0.1,1340.0,LIQUID,0.8245023532853091,,1300.0
mpea-02b,C_measured,as_made,6.4,32.3,4.6,2.2,0.1,1340.0,A1_FCC,0.17549764667613998,,1300.0
mpea-02b,C_measured,as_made,6.4,32.3,4.6,2.2,0.1,1350.0,LIQUID,0.18408506643100575,,1300.0
mpea-02b,C_measured,as_made,6.4,32.3,4.6,2.2,0.1,1350.0,B2_BCC[A2],0.8159149335548457,,1300.0
mpea-02b,C_measured,as_made,6.4,32.3,4.6,2.2,0.1,1360.0,LIQUID,0.2644216496636062,,1300.0
mpea-02b,C_measured,as_made,6.4,32.3,4.6,2.2,0.1,1360.0,B2_BCC[A2],0.735578350335155,,1300.0
mpea-02b,C_measured,as_made,6.4,32.3,4.6,2.2,0.1,1370.0,LIQUID,0.3829733381085487,,1300.0
mpea-02b,C_measured,as_made,6.4,32.3,4.6,2.2,0.1,1370.0,B2_BCC[A2],0.6170266618425312,,1300.0
mpea-02b,C_measured,as_made,6.4,32.3,4.6,2.2,0.1,1380.0,LIQUID,0.5503229645252262,,1300.0
mpea-02b,C_measured,as_made,6.4,32.3,4.6,2.2,0.1,1380.0,B2_BCC[A2],0.4496770354792,,1300.0
mpea-02b,C_measured,as_made,6.4,32.3,4.6,2.2,0.1,1390.0,LIQUID,0.7718128973379073,,1300.0
mpea-02b,C_measured,as_made,6.4,32.3,4.6,2.2,0.1,1390.0,B2_BCC[A2],0.22818710265697653,,1300.0
mpea-02b,C_measured,as_made,6.4,32.3,4.6,2.2,0.1,1400.0,LIQUID,0.9999999999569638,,1300.0
mpea-02b,C_measured,A2_midpoint,10.0,25.0,4.5,2.5,0.2,1000.0,B2_BCC[ordered],0.6829836188052785,,1290.0
mpea-02b,C_measured,A2_midpoint,10.0,25.0,4.5,2.5,0.2,1000.0,A1_FCC,0.31701638120377723,,1290.0
mpea-02b,C_measured,A2_midpoint,10.0,25.0,4.5,2.5,0.2,1010.0,B2_BCC[ordered],0.6979745668671951,,1290.0
mpea-02b,C_measured,A2_midpoint,10.0,25.0,4.5,2.5,0.2,1010.0,A1_FCC,0.30202543313602886,,1290.0
mpea-02b,C_measured,A2_midpoint,10.0,25.0,4.5,2.5,0.2,1020.0,B2_BCC[ordered],0.7123774361090339,,1290.0
mpea-02b,C_measured,A2_midpoint,10.0,25.0,4.5,2.5,0.2,1020.0,A1_FCC,0.2876225638833219,,1290.0
mpea-02b,C_measured,A2_midpoint,10.0,25.0,4.5,2.5,0.2,1030.0,B2_BCC[ordered],0.7261933956643035,,1290.0
mpea-02b,C_measured,A2_midpoint,10.0,25.0,4.5,2.5,0.2,1030.0,A1_FCC,0.27380660435592774,,1290.0
mpea-02b,C_measured,A2_midpoint,10.0,25.0,4.5,2.5,0.2,1040.0,B2_BCC[ordered],0.7394383791900676,,1290.0
mpea-02b,C_measured,A2_midpoint,10.0,25.0,4.5,2.5,0.2,1040.0,A1_FCC,0.26056162081177936,,1290.0
mpea-02b,C_measured,A2_midpoint,10.0,25.0,4.5,2.5,0.2,1050.0,B2_BCC[ordered],0.752139378336181,,1290.0
mpea-02b,C_measured,A2_midpoint,10.0,25.0,4.5,2.5,0.2,1050.0,A1_FCC,0.24786062166229397,,1290.0
mpea-02b,C_measured,A2_midpoint,10.0,25.0,4.5,2.5,0.2,1060.0,B2_BCC[ordered],0.7643312338840471,,1290.0
mpea-02b,C_measured,A2_midpoint,10.0,25.0,4.5,2.5,0.2,1060.0,A1_FCC,0.23566876611734294,,1290.0
mpea-02b,C_measured,A2_midpoint,10.0,25.0,4.5,2.5,0.2,1070.0,B2_BCC[ordered],0.7760540213884342,,1290.0
mpea-02b,C_measured,A2_midpoint,10.0,25.0,4.5,2.5,0.2,1070.0,A1_FCC,0.22394597861634055,,1290.0
mpea-02b,C_measured,A2_midpoint,10.0,25.0,4.5,2.5,0.2,1080.0,B2_BCC[A2],0.7868463187174145,,1290.0
mpea-02b,C_measured,A2_midpoint,10.0,25.0,4.5,2.5,0.2,1080.0,A1_FCC,0.21315368128929402,,1290.0
mpea-02b,C_measured,A2_midpoint,10.0,25.0,4.5,2.5,0.2,1090.0,B2_BCC[A2],0.7938580199705398,,1290.0
mpea-02b,C_measured,A2_midpoint,10.0,25.0,4.5,2.5,0.2,1090.0,A1_FCC,0.20614198002645773,,1290.0
mpea-02b,C_measured,A2_midpoint,10.0,25.0,4.5,2.5,0.2,1100.0,B2_BCC[A2],0.800746266239279,,1290.0
mpea-02b,C_measured,A2_midpoint,10.0,25.0,4.5,2.5,0.2,1100.0,A1_FCC,0.19925373376047245,,1290.0
mpea-02b,C_measured,A2_midpoint,10.0,25.0,4.5,2.5,0.2,1110.0,B2_BCC[A2],0.8075291223776555,,1290.0
mpea-02b,C_measured,A2_midpoint,10.0,25.0,4.5,2.5,0.2,1110.0,A1_FCC,0.19247087762786413,,1290.0
mpea-02b,C_measured,A2_midpoint,10.0,25.0,4.5,2.5,0.2,1120.0,B2_BCC[A2],0.8142239762691826,,1290.0
mpea-02b,C_measured,A2_midpoint,10.0,25.0,4.5,2.5,0.2,1120.0,A1_FCC,0.18577602372533883,,1290.0
mpea-02b,C_measured,A2_midpoint,10.0,25.0,4.5,2.5,0.2,1130.0,B2_BCC[A2],0.820847588137499,,1290.0
mpea-02b,C_measured,A2_midpoint,10.0,25.0,4.5,2.5,0.2,1130.0,A1_FCC,0.1791524118634368,,1290.0
mpea-02b,C_measured,A2_midpoint,10.0,25.0,4.5,2.5,0.2,1140.0,B2_BCC[A2],0.8274161430968725,,1290.0
mpea-02b,C_measured,A2_midpoint,10.0,25.0,4.5,2.5,0.2,1140.0,A1_FCC,0.17258385690572225,,1290.0
mpea-02b,C_measured,A2_midpoint,10.0,25.0,4.5,2.5,0.2,1150.0,B2_BCC[A2],0.8339453069889177,,1290.0
mpea-02b,C_measured,A2_midpoint,10.0,25.0,4.5,2.5,0.2,1150.0,A1_FCC,0.1660546930091512,,1290.0
mpea-02b,C_measured,A2_midpoint,10.0,25.0,4.5,2.5,0.2,1160.0,B2_BCC[A2],0.8404502839161117,,1290.0
mpea-02b,C_measured,A2_midpoint,10.0,25.0,4.5,2.5,0.2,1160.0,A1_FCC,0.15954971608602644,,1290.0
mpea-02b,C_measured,A2_midpoint,10.0,25.0,4.5,2.5,0.2,1170.0,B2_BCC[A2],0.8469458746939231,,1290.0
mpea-02b,C_measured,A2_midpoint,10.0,25.0,4.5,2.5,0.2,1170.0,A1_FCC,0.15305412530233467,,1290.0
mpea-02b,C_measured,A2_midpoint,10.0,25.0,4.5,2.5,0.2,1180.0,A1_FCC,0.14655346376018957,,1290.0
mpea-02b,C_measured,A2_midpoint,10.0,25.0,4.5,2.5,0.2,1180.0,B2_BCC[A2],0.8534465362402592,,1290.0
mpea-02b,C_measured,A2_midpoint,10.0,25.0,4.5,2.5,0.2,1190.0,A1_FCC,0.1400335589452181,,1290.0
mpea-02b,C_measured,A2_midpoint,10.0,25.0,4.5,2.5,0.2,1190.0,B2_BCC[A2],0.8599664410560423,,1290.0
mpea-02b,C_measured,A2_midpoint,10.0,25.0,4.5,2.5,0.2,1200.0,A1_FCC,0.13348046288609056,,1290.0
mpea-02b,C_measured,A2_midpoint,10.0,25.0,4.5,2.5,0.2,1200.0,B2_BCC[A2],0.8665195371117576,,1290.0
mpea-02b,C_measured,A2_midpoint,10.0,25.0,4.5,2.5,0.2,1210.0,A1_FCC,0.12688039204929258,,1290.0
mpea-02b,C_measured,A2_midpoint,10.0,25.0,4.5,2.5,0.2,1210.0,B2_BCC[A2],0.8731196079475988,,1290.0
mpea-02b,C_measured,A2_midpoint,10.0,25.0,4.5,2.5,0.2,1220.0,A1_FCC,0.12021966674486438,,1290.0
mpea-02b,C_measured,A2_midpoint,10.0,25.0,4.5,2.5,0.2,1220.0,B2_BCC[A2],0.8797803332547373,,1290.0
mpea-02b,C_measured,A2_midpoint,10.0,25.0,4.5,2.5,0.2,1230.0,A1_FCC,0.11348465039486338,,1290.0
mpea-02b,C_measured,A2_midpoint,10.0,25.0,4.5,2.5,0.2,1230.0,B2_BCC[A2],0.8865153496058223,,1290.0
mpea-02b,C_measured,A2_midpoint,10.0,25.0,4.5,2.5,0.2,1240.0,A1_FCC,0.10666168758936406,,1290.0
mpea-02b,C_measured,A2_midpoint,10.0,25.0,4.5,2.5,0.2,1240.0,B2_BCC[A2],0.8933383124090171,,1290.0
mpea-02b,C_measured,A2_midpoint,10.0,25.0,4.5,2.5,0.2,1250.0,A1_FCC,0.09974130715000677,,1290.0
mpea-02b,C_measured,A2_midpoint,10.0,25.0,4.5,2.5,0.2,1250.0,B2_BCC[A2],0.9002586928507457,,1290.0
mpea-02b,C_measured,A2_midpoint,10.0,25.0,4.5,2.5,0.2,1260.0,A1_FCC,0.0927015840622698,,1290.0
mpea-02b,C_measured,A2_midpoint,10.0,25.0,4.5,2.5,0.2,1260.0,B2_BCC[A2],0.9072984159364619,,1290.0
mpea-02b,C_measured,A2_midpoint,10.0,25.0,4.5,2.5,0.2,1270.0,A1_FCC,0.08553376695223495,,1290.0
mpea-02b,C_measured,A2_midpoint,10.0,25.0,4.5,2.5,0.2,1270.0,B2_BCC[A2],0.9144662330465704,,1290.0
mpea-02b,C_measured,A2_midpoint,10.0,25.0,4.5,2.5,0.2,1280.0,A1_FCC,0.07822441240616503,,1290.0
mpea-02b,C_measured,A2_midpoint,10.0,25.0,4.5,2.5,0.2,1280.0,B2_BCC[A2],0.9217755875933524,,1290.0
mpea-02b,C_measured,A2_midpoint,10.0,25.0,4.5,2.5,0.2,1290.0,LIQUID,0.05257362803582384,,1290.0
mpea-02b,C_measured,A2_midpoint,10.0,25.0,4.5,2.5,0.2,1290.0,B2_BCC[A2],0.9474263719619042,,1290.0
mpea-02b,C_measured,A2_midpoint,10.0,25.0,4.5,2.5,0.2,1300.0,LIQUID,0.06174386123789394,,1290.0
mpea-02b,C_measured,A2_midpoint,10.0,25.0,4.5,2.5,0.2,1300.0,B2_BCC[A2],0.9382561387557529,,1290.0
